#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
114	Maldives	91,750		251		89,813		1,686	23	165,613	453	1,754,874	3,167,637	554,001	
115	Jamaica	91,272		2,396		62,666		26,210	8	30,634	804	673,434	226,026	2,979,460	
116	Luxembourg	89,766		876		84,050		4,840	13	140,177	1,368	3,693,832	5,768,233	640,375	
117	Laos	76,496	+1,333	186	+8	7,339		68,971		10,303	25	801,410	107,936	7,424,843	
118	Senegal	73,990		1,885		72,093		12	2	4,260	109	875,252	50,398	17,366,956	
119	Trinidad and Tobago	72,019		2,177		58,886		10,956	22	51,226	1,548	446,771	317,782	1,405,903	
120	Angola	65,183		1,735		63,257		191	3	1,900	51	1,179,270	34,372	34,309,017	
121	Malawi	61,926		2,306		58,807		813	67	3,123	116	442,618	22,323	19,827,980	
122	Ivory Coast	61,758		704		60,797		257		2,262	26	1,151,972	42,196	27,300,772	
123	Réunion	61,188		384		57,781		3,023	18	67,659	425	1,347,378	1,489,881	904,353	
124	DRC	58,306		1,107		50,930		6,269		624	12	306,299	3,279	93,404,166	
125	Guadeloupe	55,147		746		2,250		52,151	23	137,791	1,864	551,264	1,377,399	400,221	
126	Fiji	52,532		697		51,077		758		58,006	770	461,245	509,305	905,637	
127	Suriname	50,882	+34	1,169	+2	29,574		20,139	8	85,650	1,968	160,184	269,639	594,069	
128	Syria	48,267		2,755		29,272		16,240		2,667	152	103,566	5,722	18,101,095	
129	Eswatini	46,753		1,248		45,243		262	10	39,717	1,060	389,769	331,110	1,177,157	
130	French Polynesia	46,319		636		N/A	N/A	N/A	7	163,552	2,246			283,206	
131	French Guiana	46,060		328		11,254		34,478	9	148,766	1,059	452,628	1,461,911	309,614	
132	Martinique	45,501		718		104		44,679	1	121,384	1,915	416,247	1,110,427	374,853	
133	Madagascar	44,330		967		42,915		448	3	1,545	34	283,728	9,887	28,696,267	
134	Sudan	43,229		3,159		32,905		7,165		954	70	238,579	5,267	45,295,406	
135	Malta	39,530		468		37,456		1,606	2	89,191	1,056	1,211,456	2,733,380	443,208	
136	Mauritania	39,339		835		37,627		877	16	8,158	173	506,405	105,015	4,822,230	
137	Cabo Verde	38,393		350		37,958		85	23	68,009	620	211,166	374,057	564,529	
138	Guyana	37,951		997		35,718		1,236	17	47,923	1,259	392,287	495,359	791,924	
139	Gabon	37,342		279		32,296		4,767	10	16,236	121	1,399,453	608,481	2,299,914	
140	Papua New Guinea	35,354	+117	550	+4	34,243	+128	561	7	3,848	60	249,149	27,121	9,186,546	
