#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
29	Chile	1,762,751		38,346		1,656,702		67,703	696	91,108	1,982	25,592,070	1,322,730	19,347,920	
30	Japan	1,727,304	+83	18,360	+1	1,708,079	+73	865	43	13,716	146	27,926,519	221,764	125,929,267	
31	Bangladesh	1,576,284		27,981		1,540,965		7,338	1,382	9,438	168	10,888,751	65,200	167,006,043	
32	Israel	1,343,660		8,196		1,329,800		5,664	115	144,077	879	31,188,024	3,344,202	9,326,000	
33	Pakistan	1,285,254	+414	28,737	+9	1,242,354	+118	14,163	896	5,663	127	22,028,156	97,065	226,941,972	
34	Serbia	1,254,845		11,691		1,193,265		49,889	199	144,440	1,346	6,814,207	784,358	8,687,629	
35	Vietnam	1,252,590	+14,508	25,448	+196	992,052	+2,704	235,090	6,497	12,707	258	68,597,022	695,885	98,575,292	
36	Sweden	1,204,859		15,119		1,158,493		31,247	42	118,260	1,484	13,708,481	1,345,524	10,188,210	
37	Austria	1,170,362	+10,367	12,553	+61	1,022,661	+14,752	135,148	649	128,909	1,383	111,071,336	12,233,896	9,078,983	
38	Portugal	1,147,249		18,441		1,075,237		53,571	116	112,977	1,816	21,283,107	2,095,889	10,154,691	
39	Hungary	1,114,260	+11,152	34,713	+192	891,691	+9,032	187,856	562	115,759	3,606	8,474,664	880,422	9,625,685	
40	Switzerland	1,020,311	+4,902	11,548	+2	862,570	+1,070	146,193	207	116,687	1,321	12,468,877	1,425,991	8,744,009	
41	Kazakhstan	972,292	+751	12,703	+7	937,383	+1,433	22,206	528	50,922	665	11,575,012	606,220	19,093,759	
42	Cuba	962,486		8,304		953,337		845	23	85,049	734	11,097,946	980,657	11,316,847	
43	Jordan	953,943		11,608		887,074		55,261	1,064	92,203	1,122	12,169,073	1,176,193	10,346,151	
44	Morocco	949,917		14,776		932,291		2,850	347	25,312	394	10,444,492	278,311	37,528,160	
45	Greece	938,903		18,157		843,050		77,696	664	90,706	1,754	36,357,597	3,512,440	10,351,094	
46	Georgia	850,102	+4,459	12,119	+65	792,158	+3,957	45,825		213,682	3,046	11,612,050	2,918,813	3,978,346	
47	Nepal	821,651	+285	11,529	+3	803,168	+259	6,954		27,502	386	4,633,479	155,090	29,876,090	
48	UAE	742,041		2,147		736,939		2,955		73,768	213	101,356,006	10,076,061	10,059,090	
49	Tunisia	717,572		25,373		691,031		1,168	58	59,831	2,116	3,177,078	264,906	11,993,220	
50	Bulgaria	695,057		28,453		561,485		105,119	717	101,106	4,139	6,576,558	956,659	6,874,506	
51	Slovakia	689,618	+9,534	14,503	+85	563,790	+8,265	111,325	585	126,226	2,655	4,613,592	844,458	5,463,379	
52	Lebanon	670,656		8,725		633,299		28,632	186	98,884	1,286	4,795,578	707,078	6,782,245	
53	Belarus	656,510	+1,792	5,098	+17	643,786	+2,216	7,626		69,509	540	10,425,536	1,103,823	9,444,931	
54	Guatemala	617,984		15,943		600,621		1,420	5	33,617	867	3,120,035	169,723	18,383,054	
55	Croatia	613,914	+5,709	10,967	+68	570,933	+3,064	32,014	312	150,858	2,695	3,463,550	851,103	4,069,482	
56	Azerbaijan	588,318		7,856		554,749		25,713		57,295	765	5,539,284	539,459	10,268,225	
57	Ireland	570,115		5,652		441,593		122,870	122	113,667	1,127	8,983,297	1,791,052	5,015,655	
58	Costa Rica	566,839		7,299		548,020		11,520	83	109,857	1,415	2,715,029	526,188	5,159,803	
59	Sri Lanka	563,989		14,346		529,662		19,981		26,183	666	5,640,979	261,883	21,540,081	
60	Saudi Arabia	549,752		8,836		538,913		2,003	40	15,452	248	31,494,154	885,191	35,578,933	
61	Bolivia	537,559		19,171		492,921		25,467	220	45,182	1,611	2,593,083	217,947	11,897,757	
62	Ecuador	526,870		33,250		443,880		49,740	759	29,236	1,845	2,013,368	111,723	18,021,114	
63	Myanmar	522,402		19,104		497,249		6,049		9,511	348	5,583,908	101,664	54,924,965	
64	Denmark	487,401		2,895		403,118		81,388	60	83,731	497	93,815,873	16,116,747	5,821,018	
65	Panama	477,742		7,365		467,826		2,551	20	108,317	1,670	4,236,620	960,552	4,410,610	
66	Lithuania	472,239	+1,793	6,759	+18	437,569	+1,959	27,911	130	176,963	2,533	6,168,854	2,311,660	2,668,582	
67	Paraguay	463,058		16,472		445,793		793	38	63,815	2,270	1,948,511	268,530	7,256,214	
68	S. Korea	452,350	+5,120	3,658	+34	398,323	+2,253	50,369	723	8,812	71	15,804,065	307,882	51,331,529	
69	Venezuela	431,945		5,155		419,131		7,659	681	15,251	182	3,359,014	118,601	28,322,074	
70	Palestine	430,443		4,535		422,781		3,127	42	81,700	861	2,736,577	519,413	5,268,600	
71	Slovenia	423,162	+2,257	5,240	+16	382,803	+4,266	35,119	275	203,508	2,520	1,943,304	934,576	2,079,342	
72	Kuwait	413,362		2,465		410,627		270		94,814	565	5,330,503	1,222,677	4,359,700	
73	Dominican Republic	407,251		4,204		399,896		3,151	186	37,018	382	2,458,249	223,447	11,001,505	
74	Uruguay	399,695		6,131		391,489		2,075	12	114,502	1,756	4,109,262	1,177,190	3,490,737	
75	Mongolia	382,082	+554	2,005	+2	313,256		66,821	192	113,960	598	4,030,048	1,202,002	3,352,781	
76	Honduras	377,888		10,403		120,308		247,177	59	37,315	1,027	1,121,382	110,733	10,126,888	
77	Libya	373,210	+574	5,466	+10	348,230	+2,244	19,514		53,292	781	1,912,856	273,141	7,003,170	
78	Ethiopia	371,536		6,755		349,037		15,744	233	3,123	57	3,871,923	32,543	118,977,453	
79	Moldova	363,774		9,119		363,774		-9,119	206	90,475	2,268	2,210,968	549,895	4,020,713	
80	Egypt	358,578		20,474		297,536		40,568	90	3,413	195	3,693,367	35,156	105,056,935	
81	Armenia	339,020	+502	7,610	+43	317,765	+590	13,645		114,107	2,561	2,373,959	799,025	2,971,068	
82	Oman	304,572	+18	4,113		300,011	+6	448	2	57,579	778	25,000,000	4,726,190	5,289,673	
83	Bahrain	277,690		1,394		275,953		343	2	155,582	781	7,401,706	4,146,981	1,784,842	
84	Bosnia and Herzegovina	275,065		12,586		192,218		70,261		84,584	3,870	1,397,409	429,711	3,251,974	
85	Norway	267,843		1,054		88,952		177,837	59	48,867	192	8,592,158	1,567,596	5,481,106	
86	Singapore	264,725		718		251,533		12,474	65	44,752	121	21,098,774	3,566,802	5,915,319	
87	Kenya	255,088		5,335		248,318		1,435	20	4,601	96	2,835,065	51,136	55,441,352	
88	Latvia	254,690	+1,031	4,213	+34	238,043	+1,046	12,434	143	137,172	2,269	5,346,706	2,879,659	1,856,715	
89	Qatar	243,607	+160	611		240,932	+141	2,064	11	86,761	218	3,000,238	1,068,535	2,807,805	
90	Estonia	223,171	+588	1,803	+5	203,863	+1,689	17,505	33	168,076	1,358	2,340,657	1,762,814	1,327,796	
91	North Macedonia	215,585		7,581		200,003		8,001		103,485	3,639	1,471,420	706,309	2,083,253	
92	Nigeria	214,218		2,977		207,304		3,937	11	1,004	14	3,479,682	16,310	213,341,137	
93	Australia	211,654	+1,415	2,011	+5	192,746		16,897	71	8,166	78	48,067,879	1,854,645	25,917,562	
94	Algeria	210,531		6,071		144,450		60,010	14	4,682	135	230,861	5,134	44,968,076	
95	Zambia	210,195	+26	3,667		206,413	+7	115	7	11,000	192	2,726,556	142,682	19,109,375	
96	Albania	199,945		3,096		189,784		7,065	23	69,586	1,077	1,394,136	485,194	2,873,357	
97	Botswana	195,068		2,418		192,048		602	1	80,654	1,000	1,869,359	772,912	2,418,592	
98	Uzbekistan	193,424	+216	1,406	+4	190,028	+169	1,990	23	5,663	41	1,377,915	40,344	34,153,753	
99	Finland	188,108	+1,570	1,348	+13	46,000		140,760	51	33,876	243	7,961,115	1,433,691	5,552,881	
100	Kyrgyzstan	183,404	+53	2,749	+3	178,332	+102	2,323	131	27,472	412	1,836,381	275,069	6,676,068	
101	Montenegro	157,376		2,307		152,495		2,574	60	250,528	3,673	906,988	1,443,839	628,178	
102	Afghanistan	157,359	+56	7,309	+1	140,581	+32	9,469	1,124	3,918	182	793,150	19,748	40,164,434	
103	Mozambique	151,548		1,941		149,514		93	8	4,665	60	977,894	30,099	32,489,229	
104	Zimbabwe	134,625		4,707		128,747		1,171	12	8,875	310	1,593,325	105,043	15,168,267	
105	Cyprus	134,473		597		124,370		9,506	51	110,244	489	9,477,138	7,769,598	1,219,772	
106	Ghana	130,920		1,209		129,042		669	5	4,093	38	1,933,408	60,442	31,987,619	
107	Namibia	129,198		3,573		125,490		135	1	49,581	1,371	789,822	303,099	2,605,818	
108	Uganda	127,551	+39	3,252		97,559	+22	26,740	115	2,670	68	1,963,048	41,089	47,775,449	
109	Cambodia	120,160	+26	2,944	+4	116,529	+22	687		7,049	173	2,719,826	159,562	17,045,531	
110	El Salvador	119,803		3,776		102,982		13,045	336	18,340	578	1,440,742	220,552	6,532,435	
111	Cameroon	106,794		1,791		102,716		2,287	152	3,887	65	1,751,774	63,754	27,477,249	
112	Rwanda	100,349		1,342		45,522		53,485	1	7,486	100	3,480,201	259,624	13,404,774	
113	China	98,824	+113	4,636		93,320	+35	868	8	69	3	160,000,000	111,163	1,439,323,776	
114	Maldives	91,650		250		89,774		1,626	23	165,441	451	1,751,178	3,161,114	553,975	
115	Jamaica	91,249		2,392		62,642		26,215	11	30,626	803	672,626	225,757	2,979,425	
116	Luxembourg	89,181		875		83,919		4,387	12	139,270	1,366	3,688,070	5,759,487	640,347	
117	Laos	75,163	+1,425	178	+8	7,339		67,646		10,124	24	794,815	107,052	7,424,555	
118	Senegal	73,990	+3	1,885		72,093	+2	12	2	4,261	109	875,252	50,401	17,365,747	
119	Trinidad and Tobago	71,361		2,158		58,363		10,840	22	50,759	1,535	445,676	317,006	1,405,890	
120	Angola	65,168		1,733		63,214		221	3	1,900	51	1,179,270	34,375	34,306,210	
121	Malawi	61,916		2,306		58,807		803	67	3,123	116	442,053	22,296	19,826,625	
122	Ivory Coast	61,724		704		60,739		281		2,261	26	1,151,972	42,198	27,298,982	
123	Réunion	61,188		384		57,781		3,023	18	67,661	425	1,347,378	1,489,909	904,336	
124	DRC	58,234		1,107		50,930		6,197		624	12	306,299	3,280	93,396,693	
125	Guadeloupe	55,147		746		2,250		52,151	23	137,791	1,864	551,264	1,377,399	400,221	
126	Fiji	52,532	+12	697	+1	51,077	+11	758		58,007	770	461,245	509,315	905,619	
127	Suriname	50,848	+25	1,167	+1	29,574	+4	20,107	8	85,595	1,964	159,736	268,891	594,054	
128	Syria	48,170		2,749		29,172		16,249		2,661	152	103,566	5,722	18,099,930	
129	Eswatini	46,656		1,248		45,242		166	10	39,636	1,060	388,843	330,333	1,177,124	
130	French Guiana	46,014		327		11,254		34,433	9	148,627	1,056	451,659	1,458,880	309,593	
131	French Polynesia	45,609		636		N/A	N/A	N/A	7	161,048	2,246			283,202	
132	Martinique	45,501		718		104		44,679	1	121,383	1,915	416,247	1,110,424	374,854	
133	Madagascar	44,330		967		42,915		448	3	1,545	34	283,728	9,888	28,694,316	
134	Sudan	43,084		3,159		32,905		7,020		951	70	238,579	5,268	45,292,601	
135	Malta	39,530	+95	468		37,456	+70	1,606	2	89,191	1,056	1,211,456	2,733,405	443,204	
136	Mauritania	39,266		832		37,546		888	14	8,143	173	504,140	104,552	4,821,895	
137	Cabo Verde	38,370		349		37,953		68	23	67,970	618	211,166	374,068	564,513	
138	Guyana	37,874		994		35,651		1,229	18	47,826	1,255	390,796	493,484	791,913	
139	Gabon	37,342		279		32,296		4,767	10	16,237	121	1,399,453	608,518	2,299,771	
140	Papua New Guinea	35,237	+58	546		34,115	+126	576	7	3,836	59	249,149	27,122	9,186,083	
141	Guinea	30,770		387		29,725		658	49	2,257	28	569,940	41,801	13,634,756	
142	Belize	30,431		578		28,768		1,085	10	74,620	1,417	349,397	856,762	407,811	
143	Tanzania	26,270		730		N/A	N/A	N/A	7	423	12			62,131,352	
144	Togo	26,265		243		25,915		107		3,071	28	580,145	67,835	8,552,259	
145	Barbados	25,316		229		22,029		3,058		87,942	795	436,531	1,516,407	287,872	
146	Haiti	25,175		738		21,262		3,175		2,170	64	132,422	11,417	11,598,748	
147	Benin	24,850		161		24,546		143	5	1,977	13	604,310	48,073	12,570,703	
148	Seychelles	23,197		125		22,590		482		233,824	1,260			99,207	
149	Somalia	23,016		1,327		12,046		9,643		1,393	80	262,138	15,870	16,517,979	
150	Bahamas	22,791		671		21,609		511	4	57,185	1,684	168,678	423,229	398,550	
151	Lesotho	21,779		662		13,689		7,428		10,054	306	259,044	119,583	2,166,232	
152	Mauritius	21,543		455		19,716		1,372		16,900	357	358,675	281,369	1,274,750	
153	Mayotte	20,973		185		2,964		17,824		74,348	656	176,919	627,163	282,094	
154	Burundi	20,415		38		773		19,604		1,648	3	345,742	27,906	12,389,652	
155	Timor-Leste	19,822		122		19,697		3		14,641	90	169,501	125,198	1,353,865	
156	Congo	18,970		354		12,421		6,195		3,323	62	188,207	32,964	5,709,536	
157	Channel Islands	18,182		103		15,907		2,172		103,233	585	1,079,242	6,127,670	176,126	
158	Iceland	18,055	+161	35		16,488	+170	1,532	3	52,429	102	1,252,431	3,636,865	344,371	
159	Mali	17,434		606		15,161		1,667		827	29	489,401	23,225	21,072,584	
160	Curaçao	17,401		178		17,119		104	3	105,434	1,079	336,234	2,037,276	165,041	
161	Nicaragua	17,254		210		4,225		12,819		2,562	31			6,735,816	
162	Andorra	17,185		131		15,955		1,099	4	221,914	1,692	193,595	2,499,935	77,440	
163	Tajikistan	17,095		124		16,966		5		1,737	13			9,839,683	
164	Taiwan	16,609	+8	848		15,617	+9	144		696	36	8,406,970	352,085	23,877,680	
165	Aruba	16,354		174		15,994		186	13	152,263	1,620	177,885	1,656,192	107,406	
166	Burkina Faso	16,000		286		15,345		369		737	13	234,250	10,789	21,710,933	
167	Brunei	15,111	+18	97		14,565	+58	449	2	34,080	219	623,500	1,406,199	443,394	
168	Equatorial Guinea	13,592		175		13,343		74	1	9,260	119	242,340	165,094	1,467,891	
169	Djibouti	13,504		186		13,293		25		13,393	184	246,724	244,699	1,008,276	
170	Saint Lucia	13,000		280		12,607		113	9	70,341	1,515	100,242	542,397	184,813	
171	South Sudan	12,758		133		12,463		162	2	1,121	12	267,531	23,511	11,378,990	
172	Hong Kong	12,440	+3	213		12,140	+4	87		1,641	28	28,195,188	3,718,272	7,582,874	
173	New Caledonia	12,185	+26	276		11,604	+13	305	11	42,108	954	42,756	147,754	289,373	
174	New Zealand	11,723	+147	44		5,671	+17	6,008	64	2,344	9	4,941,226	987,830	5,002,100	
175	CAR	11,708		101		6,859		4,748	2	2,366	20	60,228	12,172	4,948,236	
176	Isle of Man	11,339		66		10,522		751	1	132,358	770	133,676	1,560,378	85,669	
177	Yemen	10,004		1,950		6,887		1,167	23	325	63	265,253	8,625	30,752,189	
178	Gambia	9,989		342		9,638		9	3	3,976	136	121,854	48,502	2,512,327	
179	Eritrea	7,358		60		7,096		202		2,035	17	23,693	6,553	3,615,696	
180	Gibraltar	7,248		98		6,698		452	3	215,221	2,910	415,755	12,345,369	33,677	
181	Cayman Islands	7,235	+161	5		3,294	+304	3,936	20	108,289	75	205,211	3,071,469	66,812	
182	Niger	7,007		259		6,613		135	2	275	10	188,729	7,419	25,440,031	
183	Guinea-Bissau	6,440		148		6,271		21		3,167	73	107,064	52,648	2,033,572	
184	Sierra Leone	6,402		121		N/A	N/A	N/A		780	15	160,729	19,587	8,205,759	
185	Dominica	6,028		38		5,615		375		83,445	526	109,026	1,509,240	72,239	
186	San Marino	5,979		93		5,610		276	2	175,688	2,733	90,716	2,665,609	34,032	
187	Grenada	5,897	+3	200		5,624		73	2	52,067	1,766	87,509	772,645	113,259	
188	Liberia	5,824		287		5,523		14	2	1,115	55	128,246	24,543	5,225,264	
189	Bermuda	5,748		106		5,609		33	2	92,780	1,711	646,478	10,434,975	61,953	
190	St. Vincent Grenadines	5,525		74		4,991		460	7	49,579	664	90,554	812,595	111,438	
191	Chad	5,105		175		4,874		56		299	10	148,082	8,665	17,089,911	
192	Liechtenstein	4,696	+63	61		4,246	+40	389	7	122,665	1,593	80,413	2,100,488	38,283	
193	Sint Maarten	4,588		75		4,488		25	10	105,319	1,722	62,056	1,424,512	43,563	
194	Comoros	4,508	+7	150		4,298	+2	60		5,033	167			895,722	
195	Antigua and Barbuda	4,141		117		4,018		6	11	41,797	1,181	17,782	179,482	99,074	
196	Saint Martin	3,949		56		1,399		2,494	7	99,732	1,414	54,303	1,371,426	39,596	
197	Monaco	3,767		36		3,585		146	1	95,042	908	54,960	1,386,653	39,635	
198	Sao Tome and Principe	3,731		56		3,675		0		16,590	249	14,689	65,313	224,900	
199	Faeroe Islands	3,626		13		3,153		460	7	73,812	265	564,000	11,480,916	49,125	
200	Turks and Caicos	3,096		24		3,021		51		78,467	608	94,789	2,402,398	39,456	
201	Caribbean Netherlands	2,938		22		2,660		256		110,588	828	30,126	1,133,963	26,567	
202	Saint Kitts and Nevis	2,786		28		2,738		20	1	51,852	521	56,538	1,052,261	53,730	
203	British Virgin Islands	2,765		38		N/A	N/A	N/A	7	90,611	1,245	82,570	2,705,882	30,515	
204	Bhutan	2,640		3		2,623		14		3,369	4	1,241,845	1,584,788	783,603	
205	St. Barth	1,601		6		N/A	N/A	N/A		161,391	605	56,491	5,694,657	9,920	
206	Greenland	1,456				1,156		300	2	25,585		110,294	1,938,077	56,909	
207	Anguilla	1,386		3		1,273		110		91,232	197	51,382	3,382,175	15,192	
208	Diamond Princess	712		13		699		0							
209	Wallis and Futuna	445		7		438		0		40,598	639	20,508	1,870,997	10,961	
210	Falkland Islands	79				N/A	N/A	N/A		21,805		7,747	2,138,283	3,623	
211	Macao	77				77		0		116		5,019	7,584	661,828	
212	Saint Pierre Miquelon	59				32		27		10,254		11,864	2,061,870	5,754	
213	Montserrat	44		1		41		2		8,807	200	2,920	584,468	4,996	
214	Vatican City	27				27		0		33,582				804	
215	Solomon Islands	20				20		0		28		4,500	6,332	710,627	
216	Western Sahara	10		1		8		1		16	2			618,040	
217	MS Zaandam	9		2		7		0							
218	Palau	8				8		0		439		11,133	611,166	18,216	
219	Vanuatu	6		1		3		2		19	3	23,000	72,495	317,263	
220	Marshall Islands	4				4		0		67				59,754	
221	Samoa	3				3		0		15				200,276	
222	Saint Helena	2				2		0		328				6,103	
223	Micronesia	1				1		0		9				116,725	
224	Tonga	1				1		0		9				107,386	
	Total:	263,239,161	+209,106	5,237,024	+4,041	237,741,134	+217,554	20,261,003	86,657	33,771.1	671.9										
