#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
	World	259,111,753	+90,888	5,184,802	+1,671	234,454,337	+109,896	19,472,614	81,788	33,242	665.2				
1	USA	48,835,216		796,319		38,709,704		9,329,193	12,178	146,342	2,386	744,675,751	2,231,525	333,707,170	
2	India	34,535,763		466,584		33,957,698	+10,949	111,481	8,944	24,688	334	633,489,239	452,847	1,398,902,101	
3	Brazil	22,038,731		613,240		21,247,982		177,509	8,318	102,666	2,857	63,776,166	297,097	214,664,519	
4	UK	9,932,408		144,137		8,791,315		996,956	928	145,247	2,108	355,369,515	5,196,758	68,382,922	
5	Russia	9,400,835		266,579		8,089,694		1,044,562	2,300	64,380	1,826	221,400,000	1,516,213	146,021,689	
6	Turkey	8,624,580		75,443		8,150,235		398,902	1,405	100,751	881	105,165,402	1,228,525	85,602,999	
7	France	7,450,691		118,653		7,062,179		269,859	1,406	113,795	1,812	161,863,693	2,472,152	65,474,821	
8	Iran	6,088,009		129,177		5,807,089		151,743	3,386	71,213	1,511	37,996,904	444,461	85,489,886	
9	Germany	5,472,949		100,160		4,712,900	+32,900	659,889	3,845	65,032	1,190	81,975,529	974,075	84,157,309	
10	Argentina	5,317,633		116,415		5,183,960		17,258	570	116,173	2,543	25,947,674	566,872	45,773,465	
11	Spain	5,103,315		87,866		4,909,900		105,549	547	109,092	1,878	66,213,858	1,415,430	46,780,022	
12	Colombia	5,052,733		128,188		4,893,420		31,125	342	97,849	2,482	27,788,024	538,129	51,638,228	
13	Italy	4,942,135		133,330		4,654,295		154,510	560	81,908	2,210	115,456,590	1,913,501	60,337,881	
14	Indonesia	4,253,992		143,753		4,102,323		7,916		15,327	518	52,531,079	189,266	277,551,902	
15	Mexico	3,867,976	+3,698	292,850	+326	3,229,463	+2,436	345,663	4,798	29,567	2,239	11,734,369	89,699	130,819,408	
16	Poland	3,377,698		81,228		2,913,320		383,150	1,551	89,384	2,150	23,788,624	629,515	37,788,825	
17	Ukraine	3,367,461	+14,325	82,913	+595	2,825,641	+29,044	458,907	177	77,650	1,912	15,648,456	360,835	43,367,377	
18	South Africa	2,948,760		89,635		2,838,524		20,601	546	48,861	1,485	19,126,699	316,930	60,349,910	
19	Philippines	2,828,660	+890	47,682	+200	2,763,114	+1,710	17,864	1,170	25,344	427	23,984,981	214,896	111,611,785	
20	Malaysia	2,597,080		30,110		2,498,345		68,625	532	78,835	914	36,888,543	1,119,755	32,943,410	
21	Netherlands	2,488,244		19,048		2,063,515		405,681	499	144,769	1,108	19,205,114	1,117,374	17,187,715	
22	Peru	2,226,656		200,931		N/A	N/A	N/A	903	66,247	5,978	20,008,200	595,282	33,611,307	
23	Thailand	2,081,992	+5,857	20,542	+55	1,979,871	+7,318	81,579	1,595	29,724	293	14,913,135	212,911	70,044,088	
24	Iraq	2,076,146		23,712		2,035,630		16,804	110	50,054	572	16,215,201	390,937	41,477,784	
25	Czechia	2,044,018	+25,864	32,408	+48	1,785,831	+336	225,779	799	190,377	3,018	42,984,363	4,003,509	10,736,672	
26	Canada	1,772,319		29,555		1,719,116		23,648	480	46,392	774	48,215,038	1,262,071	38,203,121	
27	Romania	1,766,987		55,386		1,653,179		58,422	1,490	92,713	2,906	15,783,964	828,175	19,058,731	
28	Chile	1,747,065		38,161		1,643,667		65,237	654	90,312	1,973	25,126,071	1,298,855	19,344,785	
29	Japan	1,726,624	+113	18,351	+2	1,707,182	+185	1,091	58	13,710	146	27,579,308	218,994	125,936,639	
30	Belgium	1,635,675	+12,115	26,705	+36	1,290,943	+6,931	318,027	654	140,282	2,290	23,861,944	2,046,494	11,659,912	
31	Bangladesh	1,574,636		27,958		1,538,855		7,823	1,377	9,430	167	10,761,979	64,453	166,974,687	
32	Israel	1,341,305		8,177		1,327,046		6,082	128	143,824	877	31,188,024	3,344,202	9,326,000	
33	Pakistan	1,282,860	+350	28,677	+9	1,239,995	+1,015	14,188	1,007	5,655	126	21,755,675	95,899	226,859,803	
34	Serbia	1,238,861		11,335		1,163,052		64,474	213	142,590	1,305	6,693,075	770,355	8,688,299	
35	Sweden	1,192,560		15,094		1,152,609		24,857	25	117,067	1,482	13,586,095	1,333,669	10,187,008	
36	Vietnam	1,143,967		24,118		911,310		208,539	5,295	11,607	245	66,370,020	673,407	98,558,559	
37	Portugal	1,126,318		18,353		1,062,195		45,770	93	110,910	1,807	20,775,333	2,045,771	10,155,257	
38	Austria	1,079,932		12,114		918,366		149,452	577	118,961	1,334	107,616,106	11,854,603	9,078,002	
39	Hungary	1,044,852	+12,637	33,519	+176	856,330	+5,016	155,003	664	108,543	3,482	8,196,724	851,506	9,626,152	
40	Kazakhstan	966,423	+905	12,603	+26	929,120	+1,502	24,700	528	50,626	660	11,575,012	606,356	19,089,465	
41	Cuba	961,276		8,298		951,670		1,308	39	84,941	733	10,961,558	968,594	11,316,978	
42	Switzerland	957,764		11,427		850,413		95,924	148	109,549	1,307	12,048,025	1,378,051	8,742,800	
43	Morocco	949,133		14,766		931,298		3,069	347	25,297	394	10,355,588	276,003	37,519,795	
44	Jordan	923,722		11,403		869,540		42,779	936	89,298	1,102	11,840,048	1,144,606	10,344,216	
45	Greece	894,555		17,517		797,643		79,395	597	86,413	1,692	33,781,234	3,263,237	10,352,063	
46	Georgia	822,383	+3,201	11,679	+64	763,755	+4,098	46,949		206,707	2,936	11,291,673	2,838,179	3,978,492	
47	Nepal	819,699		11,509		800,890		7,300		27,446	385	4,576,966	153,250	29,866,054	
48	UAE	741,570		2,144		736,333		3,093		73,738	213	99,402,000	9,884,054	10,056,805	
49	Tunisia	716,609		25,354		690,226		1,029	58	59,763	2,114	3,151,570	262,831	11,990,857	
50	Bulgaria	679,983		27,658		545,753		106,572	777	98,899	4,023	6,373,056	926,922	6,875,501	
51	Lebanon	660,442		8,666		627,512		24,264	186	97,370	1,278	4,795,578	707,018	6,782,826	
52	Belarus	643,372		4,979		627,789		10,604		68,118	527	10,228,936	1,083,001	9,444,990	
53	Slovakia	621,423		13,985		512,623		94,815	558	113,744	2,560	4,414,168	807,963	5,463,328	
54	Guatemala	614,910		15,855		597,044		2,011	5	33,461	863	3,074,517	167,305	18,376,706	
55	Azerbaijan	576,703		7,686		541,327		27,690		56,173	749	5,449,379	530,793	10,266,479	
56	Croatia	576,633		10,438		535,654		30,541	317	141,680	2,565	3,366,965	827,271	4,069,964	
57	Costa Rica	566,119		7,271		541,156		17,692	110	109,736	1,409	2,715,029	526,279	5,158,914	
58	Sri Lanka	558,860		14,182		527,528		17,150		25,947	658	5,500,800	255,395	21,538,368	
59	Saudi Arabia	549,556		8,827		538,672		2,057	50	15,451	248	31,078,369	873,760	35,568,557	
60	Ireland	538,255		5,609		425,860		106,786	130	107,338	1,119	8,762,233	1,747,344	5,014,600	
61	Bolivia	531,428	+1,059	19,096	+16	488,726	+902	23,606	220	44,678	1,605	2,569,451	216,016	11,894,712	
62	Ecuador	524,432		33,128		443,880		47,424	759	29,109	1,839	1,991,800	110,557	18,015,987	
63	Myanmar	519,102		19,041		492,558		7,503		9,452	347	5,422,639	98,741	54,918,000	
64	Panama	476,343		7,356		466,519		2,468	20	108,031	1,668	4,195,059	951,409	4,409,310	
65	Paraguay	462,389		16,364		445,411		614	37	63,738	2,256	1,934,490	266,659	7,254,538	
66	Lithuania	460,467	+2,015	6,603	+12	424,578	+1,949	29,286	132	172,505	2,474	6,032,888	2,260,099	2,669,303	
67	Denmark	458,001		2,820		403,118		52,063	50	78,686	484	91,411,505	15,704,747	5,820,629	
68	Palestine	428,342		4,513		421,249		2,580	40	81,336	857	2,704,107	513,471	5,266,326	
69	Venezuela	426,799		5,097		413,380		8,322	681	15,069	180	3,359,014	118,594	28,323,608	
70	S. Korea	425,065	+4,115	3,363	+35	380,377	+1,816	41,325	586	8,281	66	15,804,065	307,887	51,330,688	
71	Kuwait	413,177		2,465		410,471		241	2	94,798	566	5,216,088	1,196,764	4,358,492	
72	Slovenia	405,477		5,103		355,539		44,835	204	195,003	2,454	1,895,871	911,768	2,079,336	
73	Dominican Republic	404,284		4,194		396,135		3,955	193	36,755	381	2,416,483	219,692	10,999,426	
74	Uruguay	398,213		6,116		390,139		1,958	15	114,085	1,752	4,043,364	1,158,388	3,490,508	
75	Mongolia	378,833	+634	1,969	+11	313,256		63,608	192	113,025	587	4,030,048	1,202,364	3,351,771	
76	Honduras	377,589	+62	10,398	+4	119,925	+331	247,266	59	37,297	1,027	1,116,743	110,308	10,123,872	
77	Ethiopia	370,522		6,704		347,569		16,249	231	3,116	56	3,830,074	32,206	118,922,825	
78	Libya	368,987		5,403		332,892		30,692		52,702	772	1,881,458	268,727	7,001,383	
79	Moldova	359,401		8,915		342,356		8,130	145	89,383	2,217	2,171,504	540,055	4,020,892	
80	Egypt	352,123		20,052		293,374		38,697	90	3,353	191	3,693,367	35,168	105,019,965	
81	Armenia	335,738	+860	7,379	+23	309,861	+939	18,498		113,006	2,484	2,326,835	783,192	2,970,963	
82	Oman	304,509		4,113		299,928		468	13	57,594	778	25,000,000	4,728,417	5,287,182	
83	Bahrain	277,444		1,394		275,794		256	2	155,544	782	7,283,971	4,083,619	1,783,705	
84	Bosnia and Herzegovina	270,498		12,338		192,218		65,942		83,170	3,794	1,372,920	422,130	3,252,362	
85	Singapore	255,431		672		236,634		18,125	64	43,188	114	21,098,774	3,567,332	5,914,440	
86	Kenya	254,781		5,330		247,992		1,459	20	4,597	96	2,807,014	50,651	55,418,646	
87	Latvia	247,758		4,007		228,732		15,019	184	133,410	2,158	5,268,128	2,836,731	1,857,112	
88	Norway	246,822		1,003		88,952		156,867	57	45,038	183	8,476,638	1,546,748	5,480,297	
89	Qatar	242,375		611		239,888		1,876	11	86,322	218	2,956,625	1,053,002	2,807,805	
90	Estonia	218,604		1,754		193,601		23,249	48	164,639	1,321	2,296,506	1,729,585	1,327,779	
91	Nigeria	213,677		2,974		206,797		3,906	11	1,002	14	3,440,172	16,133	213,243,124	
92	North Macedonia	212,865		7,464		197,120		8,281		102,179	3,583	1,453,084	697,507	2,083,255	
93	Zambia	210,090		3,667		206,322		101	5	11,000	192	2,691,302	140,910	19,099,490	
94	Algeria	209,283		6,030		143,532		59,721	22	4,656	134	230,861	5,136	44,952,911	
95	Australia	202,114	+1,460	1,973	+5	186,390		13,751	90	7,800	76	46,995,108	1,813,649	25,911,905	
96	Albania	197,167		3,053		186,267		7,847	3	68,618	1,062	1,376,320	478,984	2,873,416	
97	Botswana	194,652		2,416		191,529		707	1	80,512	999	1,855,782	767,587	2,417,682	
98	Uzbekistan	191,956	+206	1,385	+3	188,632	+331	1,939	23	5,622	41	1,377,915	40,355	34,144,472	
99	Kyrgyzstan	182,996	+43	2,732	+3	177,693	+94	2,571	131	27,419	409	1,816,339	272,151	6,674,007	
100	Finland	178,527		1,263		46,000		131,264	43	32,151	227	7,803,810	1,405,404	5,552,717	
101	Afghanistan	157,015		7,305		140,326		9,384	1,124	3,911	182	786,248	19,584	40,147,626	
102	Montenegro	155,365		2,261		149,878		3,226	60	247,327	3,599	891,655	1,419,433	628,177	
103	Mozambique	151,495		1,939		149,460		96	8	4,665	60	969,546	29,858	32,472,416	
104	Zimbabwe	133,707		4,703		128,494		510	12	8,817	310	1,572,508	103,699	15,164,128	
105	Cyprus	131,028		591		124,370		6,067	37	107,435	485	9,477,138	7,770,668	1,219,604	
106	Ghana	130,920		1,209		129,042		669	5	4,094	38	1,933,408	60,466	31,975,188	
107	Namibia	129,105		3,569		125,452		84	2	49,562	1,370	778,262	298,764	2,604,937	
108	Uganda	127,230		3,250		97,307		26,673	164	2,665	68	1,922,628	40,266	47,747,688	
109	Cambodia	119,977	+34	2,914	+5	116,357	+37	706		7,040	171	2,696,502	158,235	17,041,105	
110	El Salvador	118,041		3,759		101,092		13,190	316	18,072	575	1,408,214	215,593	6,531,810	
111	Cameroon	106,190		1,770		102,716		1,704	152	3,866	64	1,751,774	63,783	27,464,572	
112	Rwanda	100,255		1,341		45,521		53,393	1	7,482	100	3,384,204	252,579	13,398,615	
113	China	98,546	+22	4,636		92,952	+70	958	7	68	3	160,000,000	111,163	1,439,323,776	
114	Maldives	90,944		248		88,715		1,981	23	164,220	448	1,722,960	3,111,199	553,793	
115	Jamaica	90,855		2,363		61,965		26,527	8	30,497	793	665,862	223,505	2,979,178	
