#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
	World	262,429,694	+26,130	5,224,820	+236	236,988,696	+71,664	20,216,178	84,379	33,667	670.3				
1	USA	49,301,070		801,326		39,032,255		9,467,489	12,650	147,723	2,401	752,495,440	2,254,743	333,738,930	
2	India	34,587,822		468,980		34,018,299	+10,116	100,543	8,944	24,721	335	641,303,848	458,361	1,399,124,343	
3	Brazil	22,084,749		614,428		21,304,115		166,206	8,318	102,868	2,862	63,776,166	297,063	214,689,251	
4	UK	10,189,059		144,810		9,025,773		1,018,476	925	148,987	2,117	361,428,446	5,284,910	68,388,756	
5	Russia	9,604,233		273,964		8,295,811		1,034,458	2,300	65,772	1,876	224,500,000	1,537,432	146,022,711	
6	Turkey	8,770,372		76,635		8,301,883		391,854	1,405	102,436	895	107,321,500	1,253,494	85,617,869	
7	France	7,628,327		119,016		7,113,141		396,170	1,563	116,504	1,818	162,981,031	2,489,127	65,477,182	
8	Iran	6,113,192		129,711		5,873,441		110,040	3,338	71,493	1,517	38,439,240	449,542	85,507,509	
9	Germany	5,825,543		101,652		4,893,300	+40,500	830,591	4,459	69,218	1,208	83,816,414	995,897	84,161,690	
10	Argentina	5,328,416		116,554		5,192,404		19,458	614	116,391	2,546	26,173,874	571,728	45,780,258	
11	Spain	5,153,923		88,008		4,920,879		145,036	673	110,173	1,881	66,213,858	1,415,421	46,780,318	
12	Colombia	5,067,348		128,473		4,907,484		31,391	342	98,115	2,488	28,064,873	543,397	51,647,114	
13	Italy	5,015,790		133,739		4,692,408		189,643	669	83,130	2,217	118,611,763	1,965,840	60,336,430	
14	Indonesia	4,256,112		143,819		4,104,333		7,960		15,332	518	54,160,249	195,102	277,599,289	
15	Mexico	3,884,566	+724	293,950	+53	3,242,947	+2,426	347,669	4,798	29,689	2,247	11,838,624	90,481	130,841,601	
16	Poland	3,520,961		83,055		3,022,771		415,135	1,820	93,176	2,198	24,289,149	642,772	37,788,148	
17	Ukraine	3,427,827		85,414		2,920,714		421,699	177	79,049	1,970	15,832,613	365,117	43,363,093	
18	South Africa	2,963,679		89,822		2,849,439		24,418	546	49,098	1,488	19,434,381	321,963	60,362,167	
19	Philippines	2,832,375		48,501		2,767,585		16,289	1,023	25,372	434	24,146,328	216,296	111,635,697	
20	Malaysia	2,627,903		30,370		2,532,036		65,497	507	79,754	922	37,643,236	1,142,428	32,950,208	
21	Netherlands	2,621,022		19,349		2,104,531		497,142	575	152,488	1,126	19,205,114	1,117,334	17,188,334	
22	Peru	2,234,970		201,144		N/A	N/A	N/A	962	66,480	5,983	20,273,392	603,037	33,618,839	
23	Czechia	2,132,380		32,929		1,835,044		264,407	947	198,601	3,067	43,539,197	4,055,063	10,736,997	
24	Thailand	2,115,872	+4,306	20,769	+37	2,019,428	+6,407	75,675	1,369	30,206	297	14,913,135	212,902	70,046,951	
25	Iraq	2,080,448		23,807		2,043,666		12,975	103	50,140	574	16,320,352	393,331	41,492,616	
26	Canada	1,790,142		29,670		1,734,556		25,916	480	46,852	777	48,740,327	1,275,640	38,208,540	
27	Romania	1,778,045		56,382		1,683,204		38,459	1,203	93,303	2,959	15,990,674	839,113	19,056,639	
28	Chile	1,761,365		38,343		1,654,534		68,488	680	91,039	1,982	25,551,531	1,320,665	19,347,472	
29	Belgium	1,749,469	+14,907	26,966	+44	1,333,810	+8,055	388,693	722	150,031	2,313	24,619,234	2,111,293	11,660,737	
30	Japan	1,727,221	+78	18,359	+1	1,708,006	+104	856	41	13,716	146	27,874,331	221,347	125,930,320	
31	Bangladesh	1,576,011		27,980		1,540,597		7,434	1,382	9,437	168	10,868,949	65,083	167,001,564	
32	Israel	1,342,976		8,195		1,329,263		5,518	117	144,003	879	31,188,024	3,344,202	9,326,000	
33	Pakistan	1,284,840	+475	28,728	+10	1,242,236	+327	13,876	905	5,662	127	21,985,775	96,883	226,930,233	
34	Serbia	1,252,573		11,637		1,189,492		51,444	203	144,177	1,339	6,797,349	782,408	8,687,725	
35	Vietnam	1,224,110		25,055		974,724		224,331	6,413	12,418	254	68,108,275	690,943	98,572,901	
36	Sweden	1,198,848		15,113		1,158,200		25,535	41	117,672	1,483	13,708,481	1,345,547	10,188,038	
37	Austria	1,151,809		12,425		994,091		145,293	619	126,867	1,369	110,110,679	12,128,272	9,078,843	
38	Portugal	1,144,342		18,430		1,071,544		54,368	111	112,690	1,815	21,165,845	2,084,325	10,154,772	
39	Hungary	1,096,718		34,326		877,251		185,141	538	113,936	3,566	8,423,435	875,094	9,625,751	
40	Switzerland	1,001,549		11,518		860,263		129,768	182	114,543	1,317	12,351,333	1,412,576	8,743,836	
41	Kazakhstan	971,541	+654	12,696	+18	935,950	+1,137	22,895	528	50,884	665	11,575,012	606,239	19,093,146	
42	Cuba	962,350		8,300		953,130		920	25	85,037	733	11,083,208	979,353	11,316,865	
43	Morocco	949,785		14,775		932,133		2,877	347	25,309	394	10,427,240	277,860	37,526,965	
44	Jordan	948,966		11,584		883,980		53,402	1,045	91,724	1,120	12,116,328	1,171,126	10,345,875	
45	Greece	931,183		18,067		835,882		77,234	657	89,959	1,745	35,721,156	3,450,909	10,351,232	
46	Georgia	840,593		11,974		783,987		44,632		211,291	3,010	11,506,875	2,892,361	3,978,367	
47	Nepal	821,121		11,524		802,653		6,944		27,486	386	4,618,231	154,587	29,874,656	
48	UAE	741,976		2,146		736,862		2,968		73,764	213	101,032,600	10,044,237	10,058,763	
49	Tunisia	717,309		25,365		690,903		1,041	58	59,811	2,115	3,170,783	264,389	11,992,883	
50	Bulgaria	692,376		28,325		558,928		105,123	723	100,714	4,120	6,549,700	952,732	6,874,648	
51	Slovakia	673,015		14,341		549,104		109,570	549	123,187	2,625	4,563,162	835,228	5,463,371	
52	Lebanon	668,605		8,716		632,623		27,266	186	98,580	1,285	4,795,578	707,070	6,782,328	
53	Belarus	653,323		5,067		640,132		8,124		69,172	536	10,381,143	1,099,122	9,444,939	
54	Guatemala	617,621		15,933		600,146		1,542	5	33,599	867	3,111,321	169,258	18,382,147	
55	Croatia	604,347		10,826		563,630		29,891	308	148,505	2,660	3,437,227	844,621	4,069,551	
56	Azerbaijan	586,640		7,833		552,815		25,992		57,133	763	5,526,664	538,243	10,267,975	
57	Costa Rica	566,560		7,287		543,875		15,398	92	109,805	1,412	2,715,029	526,201	5,159,676	
58	Ireland	564,657		5,652		439,623		119,382	115	112,582	1,127	8,953,278	1,785,120	5,015,504	
59	Sri Lanka	563,267		14,328		529,662		19,277		26,150	665	5,640,979	261,886	21,539,836	
60	Saudi Arabia	549,720		8,834		538,885		2,001	44	15,451	248	31,078,369	873,541	35,577,451	
61	Bolivia	536,472		19,161		491,946		25,365	220	45,092	1,611	2,586,370	217,391	11,897,322	
