#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
215	Solomon Islands	20				20		0		28		4,500	6,335	710,304	
216	Western Sahara	10		1		8		1		16	2			617,759	
217	MS Zaandam	9		2		7		0							
218	Palau	8				8		0		439		11,133	611,233	18,214	
219	Vanuatu	6		1		3		2		19	3	23,000	72,526	317,126	
220	Marshall Islands	4				4		0		67				59,746	
221	Samoa	3				3		0		15				200,251	
222	Saint Helena	2				2		0		328				6,102	
223	Micronesia	1				1		0		9				116,702	
224	Tonga	1						1		9				107,363	
	Total:	259,020,865	+557,826	5,183,131	+8,167	234,344,441	+452,301	19,493,293	81,703	33,230.0	664.9										
