#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
15	Mexico	3,901,263	+970	295,202	+48	3,257,676	+1,874	348,385	4,798	29,812	2,256	11,949,792	91,315	130,863,794	
16	Poland	3,684,671	+13,250	85,700	+25	3,167,754	+25,489	431,217	1,989	97,510	2,268	24,948,630	660,236	37,787,471	
17	Ukraine	3,501,955	+4,478	88,519	+239	3,059,741	+9,082	353,695	177	80,767	2,042	16,089,778	371,084	43,358,808	
18	South Africa	3,031,694		89,966		2,858,144		83,584	546	50,215	1,490	19,761,834	327,321	60,374,425	
19	Philippines	2,835,154	+543	49,499	+113	2,772,107	+830	13,548	899	25,391	443	24,390,103	218,433	111,659,609	
20	Netherlands	2,772,919	+20,965	19,702	+34	2,169,993	+11,928	583,224	618	161,320	1,146	19,205,114	1,117,294	17,188,954	
21	Malaysia	2,658,772		30,614		2,566,159		61,999	471	80,674	929	38,384,583	1,164,687	32,957,005	
22	Czechia	2,247,067	+6,325	33,768	+45	1,922,562	+166	290,737	1,014	209,276	3,145	44,333,278	4,128,895	10,737,322	
23	Peru	2,243,415		201,379		N/A	N/A	N/A	972	66,716	5,989	20,555,444	611,289	33,626,370	
24	Thailand	2,145,241	+4,000	20,964	+22	2,055,265	+6,450	69,012	1,369	30,625	299	14,913,135	212,893	70,049,814	
25	Iraq	2,084,961	+615	23,903	+18	2,050,960	+927	10,098	91	50,231	576	16,451,108	396,341	41,507,449	
26	Belgium	1,827,467		27,167		1,358,257		442,043	821	156,709	2,330	25,109,681	2,153,200	11,661,562	
27	Canada	1,807,703		29,768		1,746,964		30,971	497	47,305	779	49,099,908	1,284,868	38,213,959	
28	Romania	1,786,839	+803	57,153	+54	1,703,284	+1,557	26,402	881	93,775	2,999	16,183,286	849,314	19,054,546	
29	Chile	1,774,048	+1,501	38,531	+30	1,668,121	+2,760	67,396	690	91,681	1,991	26,010,495	1,344,201	19,350,159	
30	Japan	1,727,942	+114	18,364		1,708,711	+73	867	29	13,722	146	28,151,465	223,559	125,924,001	
31	Bangladesh	1,577,720	+277	28,005	+4	1,542,600	+326	7,115	1,373	9,446	168	11,000,843	65,862	167,028,441	
32	Israel	1,346,243	+137	8,204		1,332,537	+112	5,502	112	144,354	880	35,400,109	3,795,851	9,326,000	
33	Vietnam	1,323,683	+14,591	26,483	+223	1,010,407	+1,130	286,793	7,006	13,427	269	69,947,142	709,495	98,587,244	
34	Pakistan	1,287,161	+336	28,777	+10	1,246,464	+858	11,920	862	5,670	127	22,252,342	98,028	227,000,663	
35	Serbia	1,265,228	+1,565	11,955	+38	1,213,325	+3,178	39,948	178	145,644	1,376	6,895,637	793,774	8,687,151	
36	Sweden	1,212,145		15,136		1,162,658	+731	34,351	43	118,965	1,486	13,708,481	1,345,411	10,189,069	
37	Austria	1,203,103	+4,625	12,844	+48	1,087,133	+11,651	103,126	661	132,505	1,415	112,907,381	12,435,166	9,079,684	
38	Portugal	1,166,787		18,537		1,086,887		61,363	134	114,906	1,826	21,858,506	2,152,638	10,154,287	
39	Hungary	1,157,568	+22,699	35,611	+489	932,204	+21,459	189,753	586	120,262	3,700	8,666,739	900,408	9,625,351	
40	Switzerland	1,063,466	+2,744	11,628	+5	876,261	+5,577	175,577	234	121,610	1,330	12,756,006	1,458,684	8,744,872	
41	Jordan	975,956		11,761		903,088		61,107	1,194	94,318	1,137	12,395,866	1,197,954	10,347,534	
42	Kazakhstan	975,782	+632	12,785	+16	942,076	+791	20,921	528	51,097	669	11,575,012	606,122	19,096,827	
43	Greece	966,221		18,595		876,039		71,587	715	93,351	1,797	38,190,109	3,689,722	10,350,402	
44	Cuba	963,090		8,309		954,175		606	22	85,103	734	11,202,077	989,867	11,316,753	
45	Morocco	950,591		14,788		932,920		2,883	347	25,326	394	10,500,927	279,770	37,534,135	
46	Georgia	867,071	+1,778	12,407	+63	809,830	+3,234	44,834		217,953	3,119	11,832,476	2,974,298	3,978,242	
47	Nepal	822,830	+238	11,543	+2	804,901	+357	6,386	114	27,535	386	4,669,794	156,268	29,883,259	
48	UAE	742,376	+48	2,149	+1	737,400	+70	2,827		73,790	214	102,805,056	10,218,457	10,060,722	
49	Slovakia	732,495	+3,020	14,900	+74	599,858	+4,489	117,737	625	134,073	2,727	4,732,283	866,177	5,463,415	
50	Tunisia	718,443		25,401		691,640		1,402	68	59,896	2,118	3,198,939	266,691	11,994,909	
51	Bulgaria	703,160		28,852		573,497		100,811	674	102,296	4,197	6,704,606	975,386	6,873,795	
52	Lebanon	678,801		8,775		634,994		35,032	186	100,091	1,294	4,795,578	707,122	6,781,829	
53	Belarus	665,125	+1,312	5,176	+14	654,000	+1,126	5,949		70,422	548	10,539,713	1,115,917	9,444,889	
54	Croatia	631,765	+728	11,269	+51	594,929	+4,588	25,567	326	155,258	2,769	3,512,277	863,150	4,069,138	
55	Guatemala	619,852		15,986		602,717		1,149	5	33,710	869	3,150,263	171,326	18,387,588	
56	Azerbaijan	596,973	+585	7,983	+16	565,521	+944	23,469		58,131	777	5,608,158	546,100	10,269,472	
57	Ireland	594,250		5,707		461,979	+3,699	126,564	110	118,461	1,138	9,178,076	1,829,611	5,016,408	
58	Sri Lanka	568,250	+568	14,484	+23	542,688	+362	11,078		26,380	672	5,695,096	264,380	21,541,305	
59	Costa Rica	567,383		7,312		552,158		7,913	77	109,949	1,417	2,715,029	526,124	5,160,438	
60	Saudi Arabia	549,955	+43	8,845	+1	539,082	+26	2,028	37	15,454	249	31,741,301	891,952	35,586,345	
61	Bolivia	543,390	+531	19,222	+7	497,887	+772	26,281	220	45,663	1,615	2,593,083	217,907	11,899,933	
62	Ecuador	526,870		33,250		443,880		49,740	759	29,230	1,845	2,013,368	111,700	18,024,776	
63	Myanmar	524,638	+231	19,146	+5	500,701	+397	4,791		9,551	349	5,698,201	103,736	54,929,940	
64	Denmark	516,257	+7,146	2,956	+10	450,856	+3,704	62,445	65	88,684	508	96,055,602	16,500,725	5,821,296	
65	Lithuania	480,310	+465	6,862	+15	444,874	+318	28,574	129	180,022	2,572	6,246,196	2,341,094	2,668,067	
66	Panama	479,053		7,374		468,838		2,841	20	108,591	1,672	4,270,313	967,987	4,411,539	
67	S. Korea	477,358	+4,324	3,893	+41	409,041	+1,866	64,424	744	9,299	76	15,804,065	307,879	51,332,130	
68	Paraguay	463,372		16,478		446,159		735	49	63,848	2,271	1,961,558	270,283	7,257,410	
69	Venezuela	434,918		5,193		422,289		7,436	681	15,357	183	3,359,014	118,605	28,320,978	
70	Palestine	432,265	+402	4,554	+5	424,172	+191	3,539	50	82,020	864	2,758,039	523,325	5,270,224	
71	Slovenia	430,839	+775	5,317	+14	396,791	+1,376	28,731	265	207,199	2,557	1,965,493	945,246	2,079,346	
72	Kuwait	413,491		2,465		410,723		303	4	94,825	565	5,432,522	1,245,830	4,360,563	
73	Dominican Republic	408,516		4,212		402,191		2,113	155	37,128	383	2,480,431	225,432	11,002,990	
74	Uruguay	400,925		6,134		392,582		2,209	16	114,849	1,757	4,152,518	1,189,526	3,490,901	
75	Mongolia	383,682	+139	2,017	+1	313,256		68,409	192	114,412	601	4,030,048	1,201,743	3,353,503	
76	Honduras	378,251		10,413		122,039		245,799	53	37,343	1,028	1,122,483	110,818	10,129,041	
77	Libya	375,468	+479	5,499	+6	356,814	+1,693	13,155		53,604	785	1,930,533	275,615	7,004,447	
78	Ethiopia	372,215		6,800		349,626		15,789	209	3,127	57	3,898,666	32,757	119,016,473	
79	Moldova	366,256		9,217		350,497		6,542	126	91,095	2,292	2,236,941	556,372	4,020,586	
80	Egypt	363,162		20,727		301,308		41,127	90	3,456	197	3,693,367	35,147	105,083,343	
81	Armenia	340,818	+95	7,691	+8	321,884	+778	11,243		114,709	2,589	2,405,279	809,546	2,971,144	
82	Oman	304,612	+9	4,113		300,047	+8	452	1	57,567	777	25,000,000	4,724,600	5,291,453	
83	Norway	285,494		1,093		88,952		195,449	82	52,081	199	8,665,209	1,580,756	5,481,685	
84	Bosnia and Herzegovina	278,511	+267	12,780	+53	192,218		73,513		85,651	3,930	1,413,601	434,727	3,251,696	
85	Bahrain	277,831		1,394		276,123		314	2	155,591	781	7,495,132	4,197,413	1,785,655	
86	Singapore	269,211		759		259,556		8,896	52	45,506	128	21,098,774	3,566,424	5,915,947	
87	Latvia	257,559	+230	4,277	+10	242,498	+815	10,784	129	138,739	2,304	5,388,611	2,902,671	1,856,432	
88	Kenya	255,469	+32	5,335		248,444	+18	1,690	4	4,607	96	2,855,761	51,495	55,457,570	
89	Qatar	244,223		611		241,459		2,153	10	86,980	218	3,022,415	1,076,433	2,807,805	
90	Estonia	225,294	+301	1,825	+2	208,614	+764	14,855	26	169,674	1,374	2,365,435	1,781,459	1,327,808	
91	Australia	219,124	+1,282	2,056	+6	197,070		19,998	73	8,453	79	48,880,546	1,885,707	25,921,603	
92	North Macedonia	217,301		7,641		203,574		6,086		104,309	3,668	1,484,645	712,657	2,083,252	
93	Nigeria	214,622		2,980		207,450		4,192	11	1,006	14	3,580,510	16,778	213,411,145	
94	Algeria	211,469		6,103		145,195		60,171	16	4,702	136	230,861	5,133	44,978,907	
95	Zambia	210,327	+15	3,668	+1	206,481	+15	178	9	11,002	192	2,747,340	143,716	19,116,436	
96	Albania	201,730		3,110		192,238		6,382	23	70,208	1,082	1,405,077	489,009	2,873,314	
97	Botswana	195,302		2,419		192,452		431	1	80,729	1,000	1,873,214	774,298	2,419,242	
98	Finland	194,638	+3,412	1,383	+23	46,000		147,255	51	35,051	249	8,041,534	1,448,143	5,552,999	
99	Uzbekistan	194,556	+223	1,421	+3	191,062	+123	2,073	23	5,695	42	1,377,915	40,337	34,160,382	
100	Kyrgyzstan	183,649	+34	2,760	+2	178,651	+49	2,238	131	27,502	413	1,850,612	277,140	6,677,539	
101	Montenegro	158,623	+157	2,331	+2	154,233	+206	2,059	60	252,512	3,711	917,917	1,461,235	628,179	
102	Afghanistan	157,499	+44	7,316	+4	140,809	+86	9,374	1,124	3,920	182	797,783	19,857	40,176,440	
103	Mozambique	151,924		1,941		149,575		408	8	4,674	60	985,270	30,315	32,501,238	
104	Zimbabwe	139,046		4,710		128,868		5,468	12	9,165	310	1,623,461	107,009	15,171,224	
105	Cyprus	136,832		601		124,370		11,861	49	112,167	493	9,477,138	7,768,834	1,219,892	
106	Ghana	130,920		1,209		129,042		669	5	4,092	38	1,933,408	60,426	31,996,497	
107	Namibia	129,796		3,574		125,531		691	1	49,798	1,371	799,972	306,920	2,606,447	
108	Uganda	127,689	+34	3,256	+2	97,627		26,806	100	2,672	68	1,989,470	41,625	47,795,279	
109	Cambodia	120,272	+16	2,963	+3	116,627	+18	682		7,055	174	2,725,832	159,885	17,048,693	
110	El Salvador	119,803		3,786	+3	102,982		13,035	246	18,338	580	1,440,742	220,537	6,532,881	
111	Cameroon	107,148		1,804		102,716		2,628	152	3,898	66	1,751,774	63,733	27,486,303	
112	Rwanda	100,414		1,343		45,522		53,549		7,488	100	3,557,771	265,324	13,409,173	
113	China	99,203	+61	4,636		93,507	+37	1,060	12	69	3	160,000,000	111,163	1,439,323,776	
114	Maldives	92,211		254		90,205		1,752	23	166,414	458	1,771,023	3,196,187	554,105	
115	Jamaica	91,469		2,410		62,942		26,117	10	30,698	809	677,213	227,283	2,979,601	
116	Luxembourg	90,774		880		84,834		5,060	17	141,727	1,374	3,704,591	5,784,022	640,487	
117	Laos	80,722	+889	210	+3	7,339		73,173		10,870	28	820,711	110,519	7,425,998	
118	Trinidad and Tobago	75,134		2,262		60,582		12,290	22	53,440	1,609	457,734	325,569	1,405,952	
119	Senegal	74,031	+7	1,886		72,107	+4	38	1	4,262	109	881,978	50,771	17,371,795	
120	Angola	65,259		1,735		63,325		199	3	1,901	51	1,192,540	34,747	34,320,243	
121	Malawi	61,981		2,307		58,824		850	67	3,125	116	446,156	22,495	19,833,401	
122	Ivory Coast	61,824		706		60,864		254		2,264	26	1,159,053	42,444	27,307,933	
123	Réunion	61,188		384		57,781		3,023	18	67,654	425	1,347,378	1,489,765	904,423	
124	DRC	58,319		1,107		50,930		6,282		624	12	306,299	3,278	93,434,058	
125	Guadeloupe	55,284		748		2,250		52,286	23	138,133	1,869	551,264	1,377,396	400,222	
126	Fiji	52,562	+10	697		51,125	+4	740		58,034	770	463,157	511,376	905,708	
127	Suriname	51,009	+16	1,171	+1	29,577		20,261	10	85,856	1,971	161,332	271,545	594,126	
128	Syria	48,619		2,777		29,738		16,104		2,685	153	113,162	6,250	18,105,754	
129	Eswatini	47,504		1,248		45,271		985	11	40,350	1,060	394,107	334,758	1,177,288	
130	French Polynesia	46,323		636		N/A	N/A	N/A	7	163,556	2,246			283,224	
131	French Guiana	46,142		328		11,254		34,560	7	148,990	1,059	454,826	1,468,607	309,699	
132	Martinique	45,501		718		104		44,679	1	121,385	1,915	416,247	1,110,436	374,850	
133	Madagascar	44,800		972		43,119		709	22	1,561	34	290,447	10,119	28,704,072	
134	Sudan	43,489		3,164		35,491		4,834		960	70	238,579	5,266	45,306,625	
135	Malta	40,015	+81	468		37,822	+61	1,725	3	90,282	1,056	1,211,456	2,733,306	443,220	
136	Mauritania	39,558		840		37,877		841	15	8,201	174	514,130	106,587	4,823,570	
137	Cabo Verde	38,450		351		37,972		127	23	68,102	622	211,166	374,013	564,595	
138	Guyana	38,160		1,006		36,170		984	17	48,184	1,270	396,734	500,949	791,965	
139	Gabon	37,477		280		33,094		4,103	10	16,291	122	1,409,899	612,869	2,300,490	
140	Papua New Guinea	35,538		550		34,555		433	7	3,868	60	249,149	27,116	9,188,402	
141	Guinea	30,770		387		29,725		658	49	2,256	28	569,940	41,786	13,639,640	
142	Belize	30,680		579		28,979		1,122	10	75,213	1,419	354,279	868,525	407,909	
143	Togo	26,304		243		25,923		138		3,075	28	585,043	68,387	8,554,917	
144	Tanzania	26,270		730		N/A	N/A	N/A	7	423	12			62,154,689	
145	Barbados	26,095		238		23,417		2,440		90,646	827	442,981	1,538,786	287,877	
146	Haiti	25,510		747		21,644		3,119		2,199	64	132,422	11,415	11,600,646	
147	Benin	24,863		161		24,546		156	5	1,977	13	604,310	48,056	12,575,055	
148	Seychelles	23,537		127		22,912		498		237,232	1,280			99,215	
149	Somalia	23,051		1,331		12,325		9,395		1,395	81	262,138	15,864	16,524,060	
150	Bahamas	22,839	+3	705		21,644	+28	490	4	57,298	1,769	170,281	427,197	398,601	
151	Mauritius	22,090		455		20,266		1,369		17,328	357	358,675	281,362	1,274,779	
152	Lesotho	21,838		663		13,741		7,434		10,080	306	262,081	120,972	2,166,463	
153	Mayotte	21,003		185		2,964		17,854		74,430	656	176,919	626,963	282,184	
154	Burundi	20,439		38		773		19,628		1,649	3	345,742	27,895	12,394,511	
155	Timor-Leste	19,828		122		19,702	+1	4		14,642	90	211,166	155,933	1,354,209	
156	Congo	18,970		354		12,421		6,195		3,321	62	188,207	32,953	5,711,397	
157	Channel Islands	18,893		104		16,459		2,330		107,256	590	1,085,647	6,163,266	176,148	
158	Iceland	18,642	+81	35		17,241	+520	1,366	5	54,129	102	1,265,404	3,674,217	344,401	
159	Andorra	18,010		132		16,162		1,716	4	232,564	1,705	204,343	2,638,693	77,441	
160	Mali	17,915		618		15,298		1,999		850	29	496,532	23,554	21,080,585	
161	Curaçao	17,485		179		17,199		107	3	105,938	1,085	340,657	2,063,962	165,050	
162	Nicaragua	17,254		210		4,225		12,819		2,561	31			6,736,892	
163	Tajikistan	17,095		124		16,966		5		1,737	13			9,842,617	
164	Taiwan	16,662	+10	848		15,650	+2	164		698	36	8,542,116	357,736	23,878,268	
165	Aruba	16,450		174		16,095		181	13	153,147	1,620	177,885	1,656,084	107,413	
166	Burkina Faso	16,000		286		15,345		369		737	13	234,250	10,786	21,718,793	
167	Brunei	15,202	+16	98		14,837	+64	267	1	34,281	221	631,475	1,424,002	443,451	
168	Equatorial Guinea	13,599		175		13,346		78	1	9,260	119	242,340	165,023	1,468,524	
169	Djibouti	13,508		187		13,294		27		13,395	185	248,335	246,249	1,008,473	
170	Saint Lucia	13,048	+14	282		12,644	+5	122	6	70,597	1,526	101,304	548,111	184,824	
171	South Sudan	12,758		133		12,463		162	2	1,121	12	267,531	23,507	11,380,783	
172	Hong Kong	12,467	+5	213		12,151	+2	103		1,644	28	28,539,548	3,763,273	7,583,704	
173	New Zealand	12,331	+136	44		5,885	+51	6,402	48	2,465	9	5,084,606	1,016,494	5,002,100	
174	New Caledonia	12,273	+24	279		11,770	+24	224	8	42,407	964	42,756	147,735	289,411	
175	Isle of Man	11,926		66		10,890		970	1	139,200	770	133,676	1,560,268	85,675	
176	CAR	11,742		101		6,859		4,782	2	2,372	20	60,228	12,169	4,949,385	
177	Yemen	10,034	+9	1,955	+1	6,917	+4	1,162	23	326	64	265,253	8,623	30,761,184	
178	Gambia	9,992		342		9,640		10	1	3,976	136	125,061	49,761	2,513,258	
179	Cayman Islands	7,529		7		3,570		3,952	14	112,672	105	208,299	3,117,222	66,822	
180	Eritrea	7,458		61		7,240		157		2,062	17	23,693	6,552	3,616,366	
181	Gibraltar	7,376	+4	100	+1	6,991	+36	285		219,022	2,969	421,776	12,524,156	33,677	
182	Niger	7,080		261		6,729		90	2	278	10	191,126	7,509	25,452,075	
183	Guinea-Bissau	6,444		149		6,277		18		3,168	73	107,685	52,937	2,034,210	
184	Sierra Leone	6,402		121		N/A	N/A	N/A		780	15	160,729	19,582	8,207,979	
185	Dominica	6,120		39		5,712		369		84,716	540	110,689	1,532,219	72,241	
186	San Marino	5,979		93		5,610		276	2	175,682	2,733	90,716	2,665,531	34,033	
187	Grenada	5,908		200		5,636		72	2	52,160	1,766	88,084	777,667	113,267	
188	Liberia	5,824		287		5,523		14	2	1,114	55	128,246	24,536	5,226,892	
189	Bermuda	5,751		106		5,615		30	2	92,833	1,711	650,541	10,501,065	61,950	
190	Chad	5,701		181		4,874		646		333	11	157,235	9,197	17,096,376	
191	St. Vincent Grenadines	5,623		76		5,096		451	7	50,456	682	91,320	819,432	111,443	
192	Liechtenstein	4,941	+48	62		4,357		522	11	129,062	1,619	80,413	2,100,434	38,284	
193	Sint Maarten	4,598		75		4,504		19	10	105,531	1,721	62,056	1,424,283	43,570	
194	Comoros	4,543	+1	151	+1	4,313		79		5,070	169			895,976	
195	Antigua and Barbuda	4,147		117		4,019		11	1	41,853	1,181	17,782	179,462	99,085	
196	Saint Martin	3,973		56		1,399		2,518	7	100,316	1,414	54,303	1,371,115	39,605	
197	Faeroe Islands	3,916		13		3,363		540	7	79,710	265	577,000	11,744,830	49,128	
198	Monaco	3,885		36		3,711		138	1	98,010	908	54,960	1,386,513	39,639	
199	Sao Tome and Principe	3,733		56		3,675		2		16,594	249	14,934	66,387	224,955	
200	Turks and Caicos	3,107		25		3,055		27		78,732	634	94,789	2,401,971	39,463	
201	Caribbean Netherlands	3,040		22		2,811		207		114,410	828	30,126	1,133,792	26,571	
202	British Virgin Islands	2,809		38		N/A	N/A	N/A	7	92,044	1,245	82,570	2,705,616	30,518	
203	Saint Kitts and Nevis	2,790		28		2,749		13	1	51,921	521	57,035	1,061,393	53,736	
204	Bhutan	2,641		3		2,625		13		3,370	4	1,251,658	1,597,075	783,719	
205	St. Barth	1,603		6		N/A	N/A	N/A		161,593	605	56,491	5,694,657	9,920	
206	Greenland	1,582				1,261		321	2	27,798		113,690	1,997,716	56,910	
207	Anguilla	1,414		3		1,323		88		93,063	197	51,382	3,381,730	15,194	
208	Diamond Princess	712		13		699		0							
209	Wallis and Futuna	454		7		438		9		41,431	639	20,508	1,871,509	10,958	
210	Saint Pierre Miquelon	86				49		37		14,946		11,864	2,061,870	5,754	
211	Falkland Islands	83				N/A	N/A	N/A		22,903		8,316	2,294,702	3,624	
212	Macao	77				77		0		116		5,019	7,582	661,949	
213	Montserrat	44		1		41		2		8,807	200	2,989	598,279	4,996	
214	Vatican City	27				27		0		33,582				804	
215	Solomon Islands	20				20		0		28		4,500	6,330	710,858	
216	Western Sahara	10		1		8		1		16	2			618,242	
217	MS Zaandam	9		2		7		0							
218	Palau	8				8		0		439		14,878	816,710	18,217	
219	Vanuatu	6		1		6		-1		19	3	23,000	72,472	317,362	
220	Marshall Islands	4				4		0		67				59,760	
221	Samoa	3				3		0		15				200,294	
222	Saint Helena	2				2		0		328				6,103	
223	Micronesia	1				1		0		9				116,742	
224	Tonga	1				1		0		9				107,403	
	Total:	266,326,934	+188,913	5,274,252	+3,352	239,925,628	+223,550	21,127,054	87,032	34,167.3	676.6										
