#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
83	Bahrain	277,536		1,394		275,865		277	2	155,553	781	7,332,209	4,109,540	1,784,192	
84	Bosnia and Herzegovina	272,798		12,456		192,218		68,124		83,881	3,830	1,385,921	426,149	3,252,196	
85	Singapore	259,875		684		244,365		14,826	52	43,936	116	21,098,774	3,567,105	5,914,817	
86	Norway	257,309		1,050		88,952		167,307	62	46,949	192	8,537,200	1,557,700	5,480,644	
87	Kenya	254,904		5,332		248,085		1,487	20	4,599	96	2,821,144	50,897	55,428,377	
88	Latvia	251,925	+919	4,130	+17	235,841	+2,722	11,954	178	135,667	2,224	5,314,360	2,861,888	1,856,942	
89	Qatar	242,979	+155	611		240,399	+121	1,969	17	86,537	218	2,977,273	1,060,356	2,807,805	
90	Estonia	221,160	+646	1,789	+8	200,165	+2,073	19,206	36	166,563	1,347	2,319,477	1,746,876	1,327,786	
91	North Macedonia	214,213		7,511		198,419		8,283		102,826	3,605	1,461,757	701,670	2,083,254	
92	Nigeria	213,924		2,975		207,114		3,835	11	1,003	14	3,479,682	16,315	213,285,130	
93	Zambia	210,138	+20	3,667		206,371	+13	100	10	11,000	192	2,711,872	141,955	19,103,727	
94	Algeria	209,817		6,046		143,902		59,869	22	4,667	134	230,861	5,135	44,959,410	
95	Australia	206,744	+1,473	1,990	+5	189,794		14,960	72	7,978	77	47,498,541	1,832,906	25,914,330	
96	Albania	198,732		3,077		188,045		7,610	23	69,163	1,071	1,385,581	482,211	2,873,391	
97	Botswana	194,909		2,416		191,961		532	1	80,605	999	1,859,485	768,995	2,418,072	
98	Uzbekistan	192,599	+218	1,395	+3	189,259	+213	1,945	23	5,640	41	1,377,915	40,351	34,148,449	
99	Kyrgyzstan	183,140		2,737		177,869		2,534	131	27,437	410	1,822,057	272,972	6,674,890	
100	Finland	182,284		1,309		46,000		134,975	44	32,827	236	7,866,903	1,416,748	5,552,788	
101	Afghanistan	157,190	+19	7,308	+1	140,451	+9	9,431	1,124	3,915	182	789,492	19,661	40,154,829	
102	Montenegro	156,608	+340	2,283	+2	151,467	+412	2,858	60	249,306	3,634	901,219	1,434,658	628,177	
103	Mozambique	151,515		1,940		149,471		104	8	4,665	60	973,694	29,979	32,479,621	
104	Zimbabwe	133,836		4,704		128,627		505	12	8,825	310	1,580,383	104,206	15,165,902	
105	Cyprus	131,462		591		124,370		6,501	37	107,784	485	9,477,138	7,770,209	1,219,676	
106	Ghana	130,920		1,209		129,042		669	5	4,094	38	1,933,408	60,456	31,980,516	
107	Namibia	129,160	+9	3,573	+1	125,472	+7	115	2	49,576	1,371	785,454	301,482	2,605,314	
108	Uganda	127,423	+48	3,252	+1	97,429	+12	26,742	127	2,668	68	1,943,368	40,691	47,759,586	
109	Cambodia	120,064	+26	2,927	+5	116,446	+29	691		7,045	172	2,696,502	158,218	17,043,002	
110	El Salvador	118,041		3,764		101,092		13,185	316	18,071	576	1,408,214	215,584	6,532,078	
111	Cameroon	106,794		1,791		102,716		2,287	152	3,888	65	1,751,774	63,770	27,470,005	
112	Rwanda	100,311		1,341		45,521		53,449	1	7,485	100	3,419,396	255,155	13,401,254	
113	China	98,608	+25	4,636		93,163	+76	809	7	69	3	160,000,000	111,163	1,439,323,776	
114	Maldives	91,274		248		89,190		1,836	23	164,793	448	1,735,827	3,133,991	553,871	
115	Jamaica	91,026		2,376		62,257		26,393	12	30,553	798	668,469	224,372	2,979,284	
116	Luxembourg	88,108		866		83,258		3,984	10	137,618	1,353	3,675,228	5,740,427	640,236	
117	Senegal	73,981	+6	1,885		72,084	+2	12	2	4,261	109	870,765	50,157	17,360,908	
118	Trinidad and Tobago	69,008		2,061		56,942		10,005	22	49,087	1,466	441,571	314,097	1,405,841	
119	Laos	68,832		147		7,339		61,346		9,272	20	769,861	103,707	7,423,400	
120	Angola	65,130		1,733		63,183		214	4	1,899	51	1,177,679	34,340	34,294,984	
121	Malawi	61,886		2,304		58,763		819	67	3,122	116	439,603	22,178	19,821,205	
122	Ivory Coast	61,686		704		60,664		318		2,260	26	1,131,105	41,445	27,291,822	
123	Réunion	59,048		381		56,040		2,627	18	65,299	421	1,347,378	1,490,024	904,266	
124	DRC	58,115		1,104		50,930		6,081		622	12	306,299	3,281	93,366,801	
125	Guadeloupe	55,147		746		2,250		52,151	23	137,792	1,864	551,264	1,377,402	400,220	
126	Fiji	52,494		696		50,991		807		57,969	769	459,815	507,775	905,548	
127	Suriname	50,710	+54	1,162	+4	29,566	+3	19,982	10	85,371	1,956	158,264	266,439	593,997	
128	Syria	47,764		2,729		28,794		16,241		2,640	151	103,566	5,723	18,095,270	
129	Eswatini	46,524		1,248		45,238		38	10	39,528	1,060	385,972	327,931	1,176,993	
130	French Guiana	45,864		326		11,254		34,284	11	148,184	1,053	447,549	1,446,001	309,508	
131	French Polynesia	45,609		636		N/A	N/A	N/A	7	161,058	2,246			283,184	
132	Martinique	44,318		700		104		43,514	1	118,226	1,867	416,247	1,110,415	374,857	
133	Madagascar	44,072		967		41,322		1,783	3	1,536	34	249,510	8,698	28,686,510	
134	Sudan	42,056		3,114		32,905		6,037		929	69	238,579	5,269	45,281,382	
135	Malta	39,162	+95	468		37,250	+47	1,444	1	88,364	1,056	1,211,456	2,733,485	443,191	
136	Mauritania	39,035		829		37,262		944	17	8,098	172	498,873	103,489	4,820,554	
137	Cabo Verde	38,353		349		37,931		73	23	67,948	618	211,166	374,111	564,447	
138	Guyana	37,663		985		35,222		1,456	15	47,562	1,244	387,501	489,348	791,872	
139	Gabon	37,223		276		31,636		5,311	9	16,190	120	1,392,218	605,524	2,299,195	
140	Papua New Guinea	34,906		542		33,501		863	7	3,801	59	247,028	26,897	9,184,228	
141	Guinea	30,763	+6	387		29,725	+5	651	46	2,257	28	569,542	41,783	13,630,848	
142	Belize	30,165		570		28,421		1,174	10	73,982	1,398	345,261	846,784	407,732	
143	Tanzania	26,261		730		N/A	N/A	N/A	7	423	12			62,112,683	
144	Togo	26,236		243		25,895		98		3,068	28	575,898	67,355	8,550,133	
145	Haiti	25,027		723		20,973		3,331		2,158	62	132,422	11,418	11,597,229	
146	Benin	24,850		161		24,546		143	5	1,977	13	604,310	48,086	12,567,221	
147	Barbados	24,769		223		20,169		4,377		86,043	775	432,172	1,501,285	287,868	
148	Seychelles	23,197		125		22,590		482		233,841	1,260			99,200	
149	Somalia	23,016		1,327		12,046		9,643		1,394	80	262,138	15,875	16,513,115	
150	Bahamas	22,734	+14	671		21,604	+8	459	4	57,048	1,684	167,558	420,462	398,509	
151	Lesotho	21,755		662		13,657		7,436		10,044	306	256,932	118,618	2,166,046	
152	Mauritius	21,040		455		19,156		1,429		16,505	357	358,675	281,374	1,274,727	
153	Mayotte	20,938		185		2,964		17,789		74,242	656	176,919	627,323	282,022	
154	Burundi	20,386	+26	38		773		19,575		1,646	3	345,742	27,914	12,385,765	
155	Timor-Leste	19,822	+1	122		19,696		4		14,644	90	169,501	125,223	1,353,590	
156	Congo	18,837		349		12,421		6,067		3,300	61	188,207	32,972	5,708,047	
157	Iceland	17,446		35		15,665		1,746	3	50,664	102	1,236,987	3,592,269	344,347	
158	Curaçao	17,384		178		17,086		120	3	105,336	1,079	333,270	2,019,402	165,034	
159	Channel Islands	17,326		103		15,135		2,088		98,383	585	1,067,673	6,062,604	176,108	
160	Mali	17,219		602		15,085		1,532		817	29	484,581	23,003	21,066,184	
161	Nicaragua	17,152		209		4,225		12,718		2,547	31			6,734,955	
162	Tajikistan	17,095		124		16,966		5		1,738	13			9,837,336	
163	Andorra	16,712		131		15,770		811	4	215,811	1,692	193,595	2,500,000	77,438	
164	Taiwan	16,578	+12	848		15,594	+4	136		694	36	8,307,723	347,935	23,877,211	
165	Aruba	16,291		174		15,933		184	11	151,684	1,620	177,885	1,656,269	107,401	
166	Burkina Faso	15,514		265		15,009		240		715	12	226,312	10,427	21,704,646	
167	Brunei	14,992	+74	97		14,367	+25	528	4	33,815	219	607,880	1,371,113	443,348	
168	Equatorial Guinea	13,579		173		13,323		83	1	9,254	118	242,340	165,151	1,467,384	
169	Djibouti	13,504		186		13,291		27		13,395	185	245,687	243,708	1,008,119	
170	Saint Lucia	12,954		280		12,553		121	10	70,096	1,515	92,984	503,152	184,803	
171	South Sudan	12,717		133		12,395		189	2	1,118	12	259,491	22,807	11,377,556	
172	Hong Kong	12,425	+3	213		12,130	+2	82		1,639	28	28,195,188	3,718,598	7,582,210	
173	New Caledonia	12,099	+32	276		11,478	+85	345	15	41,815	954	42,756	147,769	289,343	
174	CAR	11,708		101		6,859		4,748	2	2,367	20	60,228	12,174	4,947,317	
175	New Zealand	11,114	+148	42		5,567	+18	5,505	64	2,222	8	4,812,340	962,064	5,002,100	
176	Isle of Man	10,993		66		10,363		564	1	128,327	770	133,676	1,560,469	85,664	
177	Gambia	9,989		342		9,638		9	3	3,977	136	121,854	48,517	2,511,582	
178	Yemen	9,981	+2	1,945	+2	6,829	+3	1,207	23	325	63	265,253	8,628	30,744,993	
179	Eritrea	7,305	+20	60		7,076	+28	169		2,021	17	23,693	6,554	3,615,159	
180	Gibraltar	7,162	+32	98		6,488	+80	576	3	212,667	2,910	413,528	12,279,241	33,677	
181	Niger	6,933		254		6,535		144	2	273	10	186,293	7,326	25,430,396	
182	Cayman Islands	6,738	+139	4		2,550	+87	4,184	25	100,864	60	202,426	3,030,193	66,803	
183	Guinea-Bissau	6,439		146		6,258		35		3,167	72	106,649	52,457	2,033,063	
184	Sierra Leone	6,401		121		N/A	N/A	N/A		780	15	160,729	19,592	8,203,983	
185	Grenada	5,884		200		5,622		62		51,954	1,766	86,832	766,701	113,254	
186	Liberia	5,821		287		5,523		11	2	1,114	55	128,246	24,550	5,223,961	
187	Dominica	5,819		37		5,396		386		80,554	512	105,957	1,466,797	72,237	
188	San Marino	5,790		93		5,519		178	2	170,139	2,733	88,512	2,600,923	34,031	
189	Bermuda	5,730		106		5,603		21	2	92,486	1,711	639,674	10,324,816	61,955	
190	St. Vincent Grenadines	5,500		74		4,991		435	7	49,357	664	89,984	807,509	111,434	
191	Chad	5,105		175		4,874		56		299	10	148,082	8,668	17,084,739	
192	Sint Maarten	4,573		75		4,478		20	10	104,986	1,722	62,056	1,424,675	43,558	
193	Comoros	4,489	+7	150		4,273	+14	66		5,013	168			895,519	
194	Liechtenstein	4,460	+47	61		3,958		441	8	116,507	1,593	77,368	2,021,055	38,281	
195	Antigua and Barbuda	4,141		117		4,000		24	11	41,801	1,181	17,782	179,498	99,065	
196	Saint Martin	3,949		56		1,399		2,494	7	99,750	1,415	54,303	1,371,669	39,589	
197	Sao Tome and Principe	3,731		56		3,675		0		16,593	249	14,689	65,327	224,855	
198	Monaco	3,705		36		3,502		167	1	93,485	908	54,960	1,386,758	39,632	
199	Faeroe Islands	3,408		13		3,015		380	7	69,377	265	556,000	11,318,527	49,123	
200	Turks and Caicos	3,096	+3	24		3,021	+1	51		78,477	608	94,789	2,402,702	39,451	
201	Caribbean Netherlands	2,858		22		2,593		243		107,585	828	30,126	1,134,049	26,565	
202	Saint Kitts and Nevis	2,779	+2	28		2,723		28	1	51,725	521	56,387	1,049,529	53,726	
203	British Virgin Islands	2,765		38		N/A	N/A	N/A	7	90,617	1,245	82,570	2,706,060	30,513	
204	Bhutan	2,636	+2	3		2,620		13		3,364	4	1,239,008	1,581,356	783,510	
205	St. Barth	1,601		6		N/A	N/A	N/A		161,407	605	56,491	5,695,231	9,919	
206	Anguilla	1,334		3		1,207		124		87,815	197	51,382	3,382,397	15,191	
207	Greenland	1,332				1,011		321	2	23,406		106,610	1,873,375	56,908	
208	Diamond Princess	712		13		699		0							
209	Wallis and Futuna	445		7		438		0		40,591	639	20,508	1,870,656	10,963	
210	Falkland Islands	79				N/A	N/A	N/A		21,811		7,747	2,138,874	3,622	
211	Macao	77				77		0		116		5,019	7,585	661,731	
212	Saint Pierre Miquelon	59				32		27		10,254		11,864	2,061,870	5,754	
213	Montserrat	44		1		41		2		8,807	200	2,920	584,468	4,996	
214	Vatican City	27				27		0		33,582				804	
215	Solomon Islands	20				20		0		28		4,500	6,334	710,443	
216	Western Sahara	10		1		8		1		16	2			617,879	
217	MS Zaandam	9		2		7		0							
218	Palau	8				8		0		439		11,133	611,200	18,215	
219	Vanuatu	6		1		3		2		19	3	23,000	72,513	317,185	
220	Marshall Islands	4				4		0		67				59,750	
221	Samoa	3				3		0		15				200,262	
222	Saint Helena	2				2		0		328				6,102	
223	Micronesia	1				1		0		9				116,712	
224	Tonga	1				1		0		9				107,373	
	Total:	261,148,561	+279,693	5,210,515	+3,971	235,919,538	+239,316	20,018,508	82,952	33,502.9	668.5										
