#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
1	USA	49878049		808116		39463245		9606688	13714	149443	2421	759601375	2275890	333760103
2	India	34624360		470530		34053856	8190	99974	8944	24745	336	646026786	461688	1399272504
3	Brazil	22129409		615454		21357412		156543	8318	103069	2866	63776166	297040	214705739
4	UK	10379647		145424		9156066		1078157	895	151766	2126	366108215	5353035	68392645
5	Russia	9736037		278857		8436631		1020549	2300	66675	1910	226800000	1553176	146023393
6	Turkey	8861386		77417		8392971		390998	1405	103487	904	108745783	1269982	85627781
7	France	7823388		119457		7155692		548239	2058	119480	1824	162981031	2489067	65478756
8	Iran	6129199		130066		5908901		90232	3296	71670	1521	39093355	457129	85519258
9	Germany	6097477		103308		5058200	34900	935969	4636	72447	1227	85782441	1019222	84164610
10	Argentina	5337692		116639		5198099		22954	657	116582	2548	26355038	575629	45784786
11	Spain	5202958		88159		4927391		187408	814	111221	1885	66213858	1415415	46780515
12	Italy	5077445		134077		4727214		216154	708	84154	2222	121173417	2008328	60335462
13	Colombia	5076378		128685		4916313		31380	342	98278	2491	28258816	547089	51653038
14	Indonesia	4257243		143858		4105680		7705		15334	518	55342143	199337	277630880
15	Mexico	3897452	3088	294903	188	3253066	2588	349483	4798	29784	2254	11925712	91136	130856396
16	Poland	3623452		85126		3091259		447067	1968	95890	2253	24656171	652492	37787697
17	Ukraine	3490855	13206	88002	436	3041385	22765	361468	177	80508	2030	16051772	370196	43360236
18	South Africa	3004203		89940		2852898		61365	546	49763	1490	19646423	325432	60370339
19	Philippines	2833878		48987		2769914		14977	1023	25381	439	24313150	217759	111651639
20	Netherlands	2706263		19586		2136996		549681	609	157444	1139	19205114	1117307	17188747
21	Malaysia	2649578		30538		2556554		62486	499	80401	927	38161832	1158007	32954740
22	Peru	2241027		201326					967	66650	5988	20463224	608592	33623860
23	Czechia	2229715	17659	33576	53	1895484	563	300655	1052	207662	3127	44205461	4117033	10737213
24	Thailand	2136537	5896	20915	37	2042666	5666	72956	1369	30501	299	14913135	212896	70048860
25	Iraq	2083515		23867		2048378		11270	100	50202	575	16405036	395278	41502505
26	Belgium	1827467	17910	27167	47	1358257	6702	442043	821	156712	2330	25109681	2153251	11661287
27	Canada	1802359		29757		1745281		27321	497	47167	779	49099908	1284929	38212152
28	Romania	1783630		56890		1695283		31457	1031	93603	2986	16108574	845362	19055244
29	Chile	1768584		38439		1660988		69157	692	91403	1987	25803364	1333558	19349263
30	Japan	1727701	141	18364	1	1708505	160	832	28	13720	146	28101312	223157	125926107
31	Bangladesh	1577070		27989		1541886		7195	1382	9442	168	10946046	65538	167019482
32	Israel	1345083		8199		1331497		5387	112	144229	879	31188024	3344202	9326000
33	Pakistan	1286453	431	28761	8	1245344	189	12348	858	5668	127	22165834	97657	226977186
34	Vietnam	1280780		25858		1006459		248463	6449	12992	262	69433777	704322	98582463
35	Serbia	1260806		11837		1202858		46111	172	145131	1363	6860373	789698	8687342
36	Sweden	1212145		15136		1161101		35908	43	118969	1486	13708481	1345456	10188725
37	Austria	1185982		12693		1050051		123238	643	130623	1398	111937966	12328779	9079404
38	Portugal	1157352		18492		1082421		56439	129	113975	1821	21283107	2095939	10154448
39	Hungary	1134869		35122		910745		189002	566	117903	3649	8559975	889303	9625484
40	Switzerland	1039730		11612		867860		160258	213	118901	1328	12597593	1440626	8744527
41	Kazakhstan	974455	686	12754	20	940688	1122	21013	528	51030	668	11575012	606161	19095600
42	Jordan	968425		11687		897728		59010	1144	93595	1130	12320807	1190763	10346981
43	Cuba	962892		8306		953882		704	22	85085	734	11160862	986222	11316790
44	Greece	957552		18427		860595		78530	694	92511	1780	37549349	3627718	10350679
45	Morocco	950374		14784		932737		2853	347	25322	394	10477982	279177	37531745
46	Georgia	857933		12258		799850		45825		215654	3081	11714425	2944593	3978283
47	Nepal	822172		11535		803716		6921		27515	386	4649390	155600	29880391
48	UAE	742163		2148		737103		2912		73773	214	101872653	10126437	10060069
49	Tunisia	718059		25390		691410		1259	68	59867	2117	3188390	265827	11994233
50	Slovakia	712749		14696		578546		119507	630	130459	2690	4678940	856415	5463400
51	Bulgaria	701469		28769		570241		102459	684	102046	4185	6668930	970156	6874080
52	Lebanon	675765		8755		634994		32016	186	99641	1291	4795578	707104	6781995
53	Belarus	660204		5130		648305		6769		69901	543	10478624	1109447	9444906
54	Croatia	623776		11096		581031		31649	313	153289	2727	3489551	857536	4069276
55	Guatemala	619040		15972		601824		1244	5	33670	869	3141170	170848	18385774
56	Azerbaijan	593588		7929		560999		24660		57804	772	5578401	543229	10268973
57	Ireland	583472		5707		451327		126438	110	116320	1138	8983297	1790890	5016107
58	Costa Rica	567383		7312		552158		7913	77	109954	1417	2715029	526150	5160184
59	Sri Lanka	566196		14419		541536		10241		26285	669	5661108	262808	21540815
60	Saudi Arabia	549848		8840		538990		2018	41	15452	248	31610540	888351	35583380
61	Bolivia	540869		19205		495349		26315	220	45455	1614	2593083	217923	11899063
62	Ecuador	526870		33250		443880		49740	759	29233	1845	2013368	111709	18023312
63	Myanmar	523748		19127		499264		5357		9535	348	5646267	102794	54927950
64	Denmark	501760		2927					57	86196	503	94987887	16317623	5821184
65	Panama	478543		7371		468416		2756	20	108484	1671	4258361	965359	4411167
66	Lithuania	476354		6805		441086		28463	131	178525	2550	6219424	2330880	2668273
67	S. Korea	467907	5352	3809	70	405543	2124	58555	752	9115	74	15804065	307880	51331890
68	Paraguay	463260		16476		446002		782	47	63837	2270	1956252	269570	7256932
69	Venezuela	433660		5177		420987		7496	681	15312	183	3359014	118603	28321416
70	Palestine	431398		4543		423549		3306	48	81866	862	2752068	522256	5269575
71	Slovenia	427035		5272		389959		31804	270	205370	2535	1955046	940222	2079344
72	Kuwait	413441		2465		410684		292	3	94821	565	5390437	1236277	4360218
73	Dominican Republic	407918		4212		401475		2231	165	37075	383	2473093	224778	11002396
74	Uruguay	400542		6132		392090		2320	16	114741	1757	4138710	1185593	3490836
75	Mongolia	383216	318	2013	2	313256		67947	192	114283	600	4030048	1201846	3353214
76	Honduras	378251	138	10413		122039	317	245799	53	37346	1028	1122483	110828	10128180
77	Libya	374280		5480		352416		16384		53439	782	1921686	274372	7003936
78	Ethiopia	371946		6787		349464		15695	217	3126	57	3888935	32680	119000865
79	Moldova	365713		9192		349581		6940	165	90959	2286	2210968	549905	4020637
80	Egypt	361368		20643		299434		41291	90	3439	196	3693367	35151	105072780
81	Armenia	339977		7644		319476		12857		114427	2573	2389456	804229	2971113
82	Oman	304581		4113		300021		447	2	57569	777	25000000	4725236	5290741
83	Norway	279954		1093		88952		189909	68	51073	199	8665209	1580823	5481453
84	Bahrain	277772		1394		276058		320	2	155586	781	7458378	4177591	1785330
85	Bosnia and Herzegovina	277228		12687		192218		72323		85254	3902	1407341	432787	3251807
86	Singapore	267916		744		256517		10655	50	45289	126	21098774	3566575	5915696
87	Latvia	256125		4248		240660		11217	137	137958	2288	5367826	2891297	1856546
88	Kenya	255355		5335		248398		1622	8	4605	96	2848757	51374	55451083
89	Qatar	243912		611		241198		2103	11	86869	218	3011489	1072542	2807805
90	Estonia	224195		1810		206452		15933	34	168847	1363	2351838	1771225	1327803
91	North Macedonia	216670		7616		201017		8037		104006	3656	1478883	709892	2083252
92	Australia	216587	1702	2042	10	196856		17689	72	8356	79	48591224	1874662	25919986
93	Nigeria	214513		2980		207403		4130	11	1005	14	3580510	16780	213383142
94	Algeria	211112		6089		144909		60114	15	4694	135	230861	5133	44974575
95	Zambia	210262		3667		206443		152	6	11001	192	2737800	143238	19113612
96	Albania	201045		3108		191386		6551	23	69969	1082	1400658	487468	2873331
97	Botswana	195302		2419		192452		431	1	80737	1000	1873214	774381	2418982
98	Uzbekistan	194105	212	1416	3	190704	201	1985	23	5683	41	1377915	40340	34157730
99	Finland	191226		1360		46000		143866	51	34437	245	8009940	1442465	5552952
100	Kyrgyzstan	183573	63	2757	2	178550	72	2266	131	27494	413	1845073	276335	6676951
101	Montenegro	158076		2322		153487		2267	60	251642	3696	912951	1453329	628179
102	Afghanistan	157412		7311		140597		9504	1124	3918	182	794668	19782	40171638
