#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
1	USA	48749200	74179	795082	553	38633890	149665	9320228	11936	146084	2383	743631236	2228395	333707170
2	India	34526480	7579	466147	236	33934547	12510	125786	8944	24681	333	633489239	452847	1398902101
3	Brazil	22019870	2594	612842	120	21230357	8325	176671	8318	102578	2855	63776166	297097	214664519
4	UK	9889924	44915	143972	45	8751945		994007	911	144626	2105	354308340	5181240	68382922
5	Russia	9366839	35681	265336	1241	8053643	28713	1047860	2300	64147	1817	221000000	1513474	146021689
6	Turkey	8596410	24856	75235	193	8120882	28935	400293	1405	100422	879	104799990	1224256	85602999
7	France	7420237	5266	118555	94	7052321	2024	249361	1049	113330	1811	151204954	2309360	65474821
8	Iran	6082865	5427	129045	89	5795060	11635	158760	3409	71153	1509	37887368	443180	85489886
9	Germany	5418681	40489	99817	204	4649300	23000	669564	3675	64388	1186	81975529	974075	84157309
10	Argentina	5315989	641	116382	5	5182821	1455	16786	566	116137	2543	25918391	566232	45773465
11	Spain	5096538	5291	87832	8	4907344	1873	101362	458	108947	1878	66213858	1415430	46780022
12	Colombia	5050255	2194	128138	45	4890990	2712	31127	342	97801	2481	27744614	537288	51638228
13	Italy	4932088	6401	133263	72	4647330	3579	151495	549	81741	2209	114767310	1902077	60337881
14	Indonesia	4253598	186	143744	5	4101889	342	7965		15325	518	52270641	188327	277551902
15	Mexico	3863362	1225	292471	99	3224604	2225	346287	4798	29532	2236	11704633	89472	130819408
16	Poland	3357762	12333	80830	8	2901800	13953	375132	1526	88856	2139	23697612	627106	37788825
17	Ukraine	3340407	7464	81598	326	2773490	10540	485319	177	77026	1882	15557638	358741	43367377
18	South Africa	2947892	314	89584	10	2838524	342	19784	546	48847	1484	19126699	316930	60349910
19	Philippines	2826667	798	47287	217	2759435	1897	19945	1170	25326	424	23924429	214354	111611785
20	Malaysia	2591486	4885	30063	61	2493437	5628	67986	549	78665	913	36797482	1116991	32943410
21	Netherlands	2465288	23002	18995	29	2057307	5665	388986	481	143433	1105	19205114	1117374	17187715
22	Peru	2225117	773	200894	28				896	66201	5977	19964326	593976	33611307
23	Iraq	2075248	829	23686	21	2034296	1281	17266	126	50033	571	16196368	390483	41477784
24	Thailand	2071009	6428	20434	49	1964805	7882	85770	1595	29567	292	14913135	212911	70044088
25	Czechia	2003662	8255	32265	102	1785024	135	186373	715	186619	3005	42744650	3981182	10736672
26	Canada	1770106	2315	29526	23	1716453	4346	24127	501	46334	773	48148527	1260330	38203121
27	Romania	1764251	1550	55143	125	1645732	6388	63376	1539	92569	2893	15729235	825303	19058731
28	Chile	1745305	2168	38149	32	1641900	1971	65256	653	90221	1972	25081569	1296555	19344785
29	Japan	1726477	146	18347		1706867	133	1263	63	13709	146	27503645	218393	125936639
30	Belgium	1609222	13460	26634	31	1277811	5656	304777	577	138013	2284	23489377	2014542	11659912
31	Bangladesh	1574352	264	27955	2	1538537	339	7860	1377	9429	167	10742411	64336	166974687
32	Israel	1341165	550	8177	1	1327011	58	5977	129	143809	877	31097136	3334456	9326000
33	Pakistan	1282195	323	28663	4	1230970	236	22562	1043	5652	126	21682105	95575	226859803
34	Serbia	1235828	2771	11281	56	1157383	6067	67164	213	142241	1298	6693075	770355	8688299
35	Sweden	1192560	951	15094	1	1151785		25681	30	117067	1482	13586095	1333669	10187008
36	Vietnam	1132835	10584	23951	190	910276	4776	198608	4992	11494	243	66125473	670926	98558559
37	Portugal	1123758	1475	18339	18	1059660	658	45759	93	110658	1806	20530528	2021665	10155257
38	Austria	1070419	13806	12042	27	905393	10239	152984	562	117914	1327	107187151	11807350	9078002
39	Hungary	1025697	27209	33172	392	847992	10408	144533	649	106553	3446	8134310	845022	9626152
40	Kazakhstan	964749	921	12561	10	926136	1090	26052	528	50538	658	11575012	606356	19089465
41	Cuba	961042	240	8295		951324	266	1423	39	84920	733	10947424	967345	11316978
42	Switzerland	953376	3176	11425	12	853082	1353	88869	135	109047	1307	12007473	1373413	8742800
43	Morocco	948976	53	14764	3	931143	172	3069	347	25293	393	10343100	275670	37519795
44	Jordan	919173	4324	11377	16	866989	2546	40807	880	88859	1100	11793562	1140112	10344216
45	Greece	886455	7535	17425	112	790984	7013	78046	608	85631	1683	33137551	3201058	10352063
46	Nepal	819386	367	11500	4	800617	258	7269		27435	385	4568237	152958	29866054
47	Georgia	814097	1851	11553	55	755229	5530	47315		204625	2904	11213645	2818567	3978492
48	UAE	741500	67	2144		736247	84	3109		73731	213	99078652	9851901	10056805
49	Tunisia	716298	36	25347	3	690033	85	918	58	59737	2114	3146043	262370	11990857
50	Bulgaria	676750	3462	27507	254	542727	4777	106516	775	98429	4001	6339272	922009	6875501
51	Lebanon	659960	556	8655	10	627512		23793	186	97299	1276	4795578	707018	6782826
52	Belarus	641919	1713	4965	17	626328	1450	10626		67964	526	10223286	1082403	9444990
53	Slovakia	614684	4544	13919	58	507789	2972	92976	530	112511	2548	4391061	803734	5463328
54	Guatemala	613950	58	15849	9	596190	119	1911	5	33409	862	3064888	166781	18376706
55	Azerbaijan	574799	825	7657	33	539494	1283	27648		55988	746	5449379	530793	10266479
56	Croatia	571707	1327	10376	73	531606	5237	29725	324	140470	2549	3354103	824111	4069964
57	Costa Rica	565952	71	7264	7	540478	1234	18210	116	109704	1408	2674625	518447	5158914
58	Sri Lanka	557361	735	14158	31	527110	376	16093		25878	657	5500800	255395	21538368
59	Saudi Arabia	549518	39	8826	2	538640	50	2052	52	15450	248	31055094	873105	35568557
60	Ireland	534594	5630	5609		424129	2436	104856	126	106608	1119	8614740	1717932	5014600
61	Bolivia	529486	411	19068	6	487048	501	23370	220	44514	1603	2569451	216016	11894712
62	Ecuador	524432	79	33128	3	443880		47424	759	29109	1839	1991800	110557	18015987
63	Myanmar	518471	549	19034	9	491781	868	7656		9441	347	5395800	98252	54918000
64	Panama	476129	132	7354	1	466320	104	2455	20	107983	1668	4187923	949791	4409310
65	Paraguay	462331	48	16363	3	445378	38	590	33	63730	2256	1932561	266393	7254538
66	Lithuania	456459	885	6560	36	418880	219	31019	136	171003	2458	5989140	2243709	2669303
67	Denmark	453802	3711	2816	6	403118	2582	47868	50	77964	484	91092751	15649984	5820629
68	Palestine	428342	250	4513	2	421249	249	2580	40	81336	857	2704107	513471	5266326
69	Venezuela	426014	801	5088	9	412440	586	8486	681	15041	180	3359014	118594	28323608
70	S. Korea	418252	2827	3298	24	376706	951	38248	515	8148	64	15804065	307887	51330688
71	Kuwait	413165	28	2464		410450	19	251	2	94795	565	5200488	1193185	4358492
72	Dominican Republic	403438	707	4190	4	394891	923	4357	210	36678	381	2406145	218752	10999426
73	Slovenia	402083	1389	5080	17	352215	1271	44788	191	193371	2443	1888527	908236	2079336
74	Uruguay	397990	149	6115		389941	217	1934	15	114021	1752	4033096	1155447	3490508
75	Mongolia	377674	287	1948	8	313256		62470	192	112679	581	4030048	1202364	3351771
76	Honduras	377499	49	10388		119346		247765	68	37288	1026	1113653	110003	10123872
77	Ethiopia	370332	132	6693	11	346942	65	16697	241	3114	56	3823025	32147	118922825
78	Libya	368392	581	5390	10	330986	2120	32016		52617	770	1877010	268091	7001383
79	Moldova	358857	655	8869	35	341043	750	8945	245	89248	2206	2164602	538339	4020892
80	Egypt	351267	870	19991	58	292655	675	38621	90	3345	190	3693367	35168	105019965
81	Armenia	334347	272	7308	30	307484	1873	19555		112538	2460	2311186	777925	2970963
82	Oman	304499	7	4113		299921	3	465	13	57592	778	25000000	4728417	5287182
83	Bahrain	277421	32	1394		275777	19	250	2	155531	782	7270221	4075910	1783705
84	Bosnia and Herzegovina	269904	390	12309	30	192218		65377		82987	3785	1371490	421690	3252362
85	Kenya	254728	18	5328		247975	21	1425	20	4596	96	2801983	50560	55418646
86	Singapore	253649	1461	667	5	234856	2127	18126	62	42886	113	21098774	3567332	5914440
87	Latvia	246465	349	3967	17	228325	1228	14173	189	132714	2136	5254651	2829474	1857112
88	Norway	245302	2391	1002	3	88952		155348	57	44761	183	8461423	1543972	5480297
89	Qatar	242228	141	611		239712	125	1905	12	86270	218	2950732	1050903	2807805
90	Estonia	217783	402	1746	11	192930	406	23107	50	164021	1315	2289535	1724334	1327779
91	Nigeria	213625	36	2974		206778	260	3873	11	1002	14	3440172	16133	213243124
