#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
55	Croatia	604347		10826		563630		29891	308	148505	2660	3437227	844621	4069551
56	Azerbaijan	586640		7833		552815		25992		57133	763	5526664	538243	10267975
57	Costa Rica	566560		7287		543875		15398	92	109805	1412	2715029	526201	5159676
58	Ireland	564657		5652		439623		119382	115	112582	1127	8953278	1785120	5015504
59	Sri Lanka	563267		14328		529662		19277		26150	665	5640979	261886	21539836
60	Saudi Arabia	549720		8834		538885		2001	44	15451	248	31078369	873541	35577451
61	Bolivia	536472		19161		491946		25365	220	45092	1611	2586370	217391	11897322
62	Ecuador	526615		33219		443880		49516	759	29223	1843	2013368	111727	18020382
63	Myanmar	521931		19097		496660		6174		9503	348	5562001	101267	54923970
64	Denmark	483253		2883		403118		77252	60	83019	495	93454969	16054901	5820962
65	Panama	477608		7362		467598		2648	20	108291	1669	4232560	959672	4410424
66	Lithuania	468494		6719		432559		29216	121	175552	2518	6118609	2292743	2668685
67	Paraguay	463001		16469		445723		809	43	63810	2270	1946045	268199	7255974
68	S. Korea	447230	3030	3624	44	396070	2453	47536	661	8713	71	15804065	307883	51331409
69	Venezuela	431296		5144		418472		7680	681	15228	182	3359014	118600	28322293
70	Palestine	429697		4528		422442		2727	38	81563	859	2720854	516460	5268275
71	Slovenia	418410		5206		374785		38419	193	201222	2504	1930022	928189	2079341
72	Kuwait	413327		2465		410610		252		94810	565	5310741	1218192	4359528
73	Dominican Republic	407113		4204		399463		3446	196	37006	382	2453480	223019	11001208
74	Uruguay	399504		6130		391288		2086	15	114448	1756	4098744	1174188	3490704
75	Mongolia	381528	393	2003	8	313256		66269	192	113799	597	4030048	1202053	3352637
76	Honduras	377888		10403		120308		247177	59	37317	1027	1121382	110738	10126457
77	Libya	372209		5448		344087		22674		53151	778	1904933	272020	7002915
78	Ethiopia	371346		6750		348886		15710	299	3121	57	3865030	32488	118969649
79	Moldova	363110		9090		347118		6902	205	90309	2261	2196983	546413	4020739
80	Egypt	357629		20412		296897		40320	90	3404	194	3693367	35158	105051654
81	Armenia	338120		7535		316198		14387		113805	2536	2360218	794405	2971053
82	Oman	304519		4113		299951		455	7	57572	778	25000000	4726508	5289317
83	Bahrain	277628		1394		275929		305	2	155562	781	7384537	4137737	1784680
84	Bosnia and Herzegovina	274219		12555		192218		69446		84322	3861	1393545	428516	3252029
85	Norway	263798		1050		88952		173796	62	48130	192	8576127	1564704	5480991
86	Singapore	263486		710		250134		12642	62	44544	120	21098774	3566878	5915194
87	Kenya	254979		5334		248308		1337	20	4599	96	2827102	50996	55438108
88	Latvia	252728		4155		236997		11576	168	136111	2238	5323266	2866947	1856772
89	Qatar	243290		611		240666		2013	15	86648	218	2987747	1064086	2807805
90	Estonia	221860		1791		201315		18754	38	167089	1349	2327340	1752788	1327793
91	North Macedonia	215125		7569		199460		8096		103264	3633	1468996	705145	2083253
92	Nigeria	214113		2976		207292		3845	11	1004	14	3479682	16311	213327135
93	Algeria	210344		6064		144295		59985	17	4678	135	230861	5134	44965909
94	Australia	210237	1095	2006	9	192746		15485	72	8112	77	47884203	1847616	25916754
95	Zambia	210150		3667		206392		91	8	10998	192	2716971	142191	19107963
96	Albania	199750		3092		189227		7431	23	69518	1076	1392736	484706	2873365
97	Botswana	195068		2418		192048		602	1	80658	1000	1869359	772954	2418462
98	Uzbekistan	193208	143	1402	3	189859	195	1947	23	5657	41	1377915	40346	34152427
99	Finland	185622		1335		46000		138287	51	33428	240	7896869	1422127	5552858
100	Kyrgyzstan	183351	66	2746	3	178230	118	2375	131	27465	411	1833445	274642	6675773
101	Afghanistan	157260		7308		140530		9422	1124	3916	182	791314	19703	40162033
102	Montenegro	157085		2300		152186		2599	60	250064	3661	904728	1440241	628178
103	Mozambique	151528		1941		149492		95	8	4664	60	976445	30057	32486827
104	Zimbabwe	134226		4706		128703		817	12	8849	310	1588646	104739	15167676
105	Cyprus	133860		594		124370		8896	46	109744	487	9477138	7769751	1219748
106	Ghana	130920		1209		129042		669	5	4093	38	1933408	60446	31985843
107	Namibia	129180		3573		125483		124	2	49576	1371	786776	301945	2605692
108	Uganda	127485		3252		97847		26386	115	2669	68	1953083	40884	47771484
109	Cambodia	120134	22	2940	5	116507	19	687		7048	172	2715508	159315	17044899
110	El Salvador	119803		3774		102982		13047	336	18340	578	1440742	220555	6532345
111	Cameroon	106794		1791		102716		2287	152	3887	65	1751774	63758	27475438
112	Rwanda	100344		1342		45521		53481	1	7486	100	3471879	259020	13403894
113	China	98711	39	4636		93285	36	790	7	69	3	160000000	111163	1439323776
114	Maldives	91543		250		89547		1746	23	165255	451	1747617	3154834	553949
115	Jamaica	91222		2391		62539		26292	9	30618	803	671587	225411	2979390
116	Luxembourg	89010		874		83869		4267	10	139009	1365	3685146	5755163	640320
117	Senegal	73987		1885		72088		14	2	4261	109	873259	50290	17364537
118	Laos	72447		166		7339		64942		9758	22	782029	105334	7424266
119	Trinidad and Tobago	70598		2134		57906		10558	22	50216	1518	444476	316155	1405878
120	Angola	65155		1733		63206		216	3	1899	51	1179270	34378	34303404
121	Malawi	61901		2305		58795		801	67	3122	116	441082	22248	19825270
122	Ivory Coast	61712		704		60721		287		2261	26	1131105	41437	27297192
123	Réunion	59048		381		56040		2627	18	65296	421	1347378	1489938	904318
124	DRC	58234		1107		50930		6197		624	12	306299	3280	93389220
125	Guadeloupe	55147		746		2250		52151	23	137792	1864	551264	1377402	400220
126	Fiji	52506		696		51037		773		57979	769	460369	508357	905601
127	Suriname	50823	63	1166		29570	1	20087	9	85555	1963	159256	268090	594040
128	Syria	48068		2744		29078		16246		2656	152	103566	5722	18098765
129	Eswatini	46582		1248		45241		93	10	39574	1060	388043	329663	1177091
130	French Guiana	45939		327		11254		34358	9	148396	1056	450336	1454710	309571
131	French Polynesia	45609		636					7	161050	2246			283197
132	Madagascar	44330		967		42915		448	3	1545	34	283728	9889	28692364
133	Martinique	44318		700		104		43514	1	118227	1867	416247	1110421	374855
134	Sudan	42826		3141		32905		6780		946	69	238579	5268	45289797
135	Malta	39329		468		37332		1529	2	88739	1056	1211456	2733423	443201
136	Mauritania	39213		831		37468		914	14	8133	172	502267	104171	4821560
137	Cabo Verde	38367		349		37949		69	23	67967	618	211166	374079	564496
138	Guyana	37825		992		35379		1454	17	47765	1253	389843	492286	791903
139	Gabon	37342		279		32296		4767	10	16238	121	1399453	608557	2299627
140	Papua New Guinea	35090		545		33884		661	7	3820	59	249149	27124	9185619
141	Guinea	30770		387		29725		658	49	2257	28	569940	41804	13633779
142	Belize	30338		574		28646		1118	10	74396	1408	347892	853113	407791
143	Tanzania	26261		730					7	423	12			62126685
144	Togo	26250		243		25907		100		3070	28	578042	67594	8551728
145	Haiti	25175		738		21262		3175		2171	64	132422	11417	11598368
146	Barbados	25152		228		21727		3197		87372	792	435366	1512365	287871
147	Benin	24850		161		24546		143	5	1977	13	604310	48076	12569832
148	Seychelles	23197		125		22590		482		233829	1260			99205
149	Somalia	23016		1327		12046		9643		1393	80	262138	15871	16516763
150	Bahamas	22763		671		21607		485	4	57116	1684	168197	422034	398539
151	Lesotho	21768		662		13685		7421		10049	306	257888	119052	2166185
152	Mauritius	21386		455		19543		1388		16777	357	358675	281370	1274744
153	Mayotte	20960		185		2964		17811		74306	656	176919	627203	282076
154	Burundi	20386		38		773		19575		1646	3	345742	27908	12388680
155	Timor-Leste	19822		122		19697		3		14642	90	169501	125204	1353796
156	Congo	18905		354		12421		6130		3311	62	188207	32966	5709163
157	Channel Islands	17884		103		15713		2068		101544	585	1077013	6115188	176121
158	Iceland	17770		35		16143		1592	2	51602	102	1244621	3614249	344365
159	Curaçao	17401		178		17119		104	3	105436	1079	336234	2037300	165039
160	Mali	17364		606		15135		1623		824	29	488181	23168	21070984
161	Nicaragua	17152		209		4225		12718		2546	31			6735600
162	Tajikistan	17095		124		16966		5		1737	13			9839097
163	Andorra	16712		131		15770		811	4	215809	1692	193595	2499968	77439
164	Taiwan	16596		848		15603		145		695	36	8350058	349703	23877563
165	Aruba	16335		174		15986		175	11	152088	1620	177885	1656208	107405
166	Burkina Faso	15711		281		15211		219		724	13	230176	10603	21709361
167	Brunei	15058		97		14451		510	4	33962	219	614805	1386626	443382
168	Equatorial Guinea	13579		173		13323		83	1	9251	118	242340	165108	1467764
169	Djibouti	13504		186		13293		25		13394	184	246424	244411	1008237
170	Saint Lucia	12989		280		12592		117	7	70283	1515	100038	541302	184810
171	South Sudan	12755		133		12463		159	2	1121	12	267096	23473	11378632
172	Hong Kong	12431		213		12133		85		1639	28	28195188	3718353	7582708
173	New Caledonia	12139		276		11551		312	14	41950	954	42756	147758	289366
174	CAR	11708		101		6859		4748	2	2366	20	60228	12172	4948007
175	New Zealand	11576	132	44	1	5654	9	5878	64	2314	9	4909302	981448	5002100
176	Isle of Man	11230		66		10522		642	1	131089	770	133676	1560414	85667
177	Yemen	9995		1949		6873		1173	23	325	63	265253	8626	30750390
178	Gambia	9989		342		9638		9	3	3976	136	121854	48506	2512141
179	Eritrea	7341		60		7084		197		2030	17	23693	6553	3615561
180	Gibraltar	7203		98		6693		412	3	213885	2910	414498	12308044	33677
181	Niger	6989		258		6581		150	2	275	10	187832	7384	25437623
182	Cayman Islands	6738		4		2550		4184	25	100855	60	202426	3029921	66809
183	Guinea-Bissau	6440		148		6268		24		3167	73	106886	52564	2033445
184	Sierra Leone	6402		121						780	15	160729	19588	8205315
185	San Marino	5979		93		5610		276	2	175688	2733	90716	2665609	34032
186	Dominica	5955		38		5475		442		82436	526	108009	1495183	72238
187	Grenada	5888		200		5622		66		51987	1766	87070	768776	113258
188	Liberia	5823		287		5523		13	2	1114	55	128246	24545	5224938
189	Bermuda	5748		106		5609		33	2	92780	1711	646478	10434975	61953
190	St. Vincent Grenadines	5525		74		4991		460	7	49580	664	90554	812603	111437
191	Chad	5105		175		4874		56		299	10	148082	8666	17088618
192	Sint Maarten	4584		75		4485		24	10	105229	1722	62056	1424544	43562
193	Liechtenstein	4562		61		4139		362	8	119168	1593	77368	2021002	38282
194	Comoros	4501	3	150		4296	12	55		5025	167			895672
195	Antigua and Barbuda	4141		117		4008		16	11	41798	1181	17782	179486	99072
196	Saint Martin	3949		56		1399		2494	7	99737	1414	54303	1371496	39594
197	Monaco	3738		36		3560		142	1	94313	908	54960	1386688	39634
198	Sao Tome and Principe	3731		56		3675		0		16590	249	14689	65317	224889
199	Faeroe Islands	3553		13		3110		430	7	72326	265	562000	11440204	49125
200	Turks and Caicos	3096		24		3021		51		78469	608	94789	2402458	39455
201	Caribbean Netherlands	2905		22		2639		244		109346	828	30126	1133963	26567
202	Saint Kitts and Nevis	2782		28		2732		22	1	51778	521	56538	1052281	53729
203	British Virgin Islands	2765		38					7	90611	1245	82570	2705882	30515
204	Bhutan	2640		3		2620		17		3369	4	1240776	1583471	783580
205	St. Barth	1601		6						161407	605	56491	5695231	9919
206	Greenland	1456				1156		300	2	25585		110294	1938077	56909
207	Anguilla	1386		3		1273		110		91232	197	51382	3382175	15192
208	Diamond Princess	712		13		699		0						
209	Wallis and Futuna	445		7		438		0		40598	639	20508	1870997	10961
210	Falkland Islands	79								21811		7747	2138874	3622
211	Macao	77				77		0		116		5019	7584	661804
212	Saint Pierre Miquelon	59				32		27		10254		11864	2061870	5754
213	Montserrat	44		1		41		2		8807	200	2920	584468	4996
214	Vatican City	27				27		0		33582				804
215	Solomon Islands	20				20		0		28		4500	6333	710581
216	Western Sahara	10		1		8		1		16	2			618000
217	MS Zaandam	9		2		7		0						
218	Palau	8				8		0		439		11133	611166	18216
219	Vanuatu	6		1		3		2		19	3	23000	72499	317244
220	Marshall Islands	4				4		0		67				59753
221	Samoa	3				3		0		15				200272
222	Saint Helena	2				2		0		328				6102
223	Micronesia	1				1		0		9				116722
224	Tonga	1				1		0		9				107383
