#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
208	Diamond Princess	712		13		699		0						
209	Wallis and Futuna	445		7		438		0		40595	639	20508	1870826	10962
210	Falkland Islands	79								21811		7747	2138874	3622
211	Macao	77				77		0		116		5019	7584	661780
212	Saint Pierre Miquelon	59				32		27		10254		11864	2061870	5754
213	Montserrat	44		1		41		2		8807	200	2920	584468	4996
214	Vatican City	27				27		0		33582				804
215	Solomon Islands	20				20		0		28		4500	6333	710535
216	Western Sahara	10		1		8		1		16	2			617960
217	MS Zaandam	9		2		7		0						
218	Palau	8				8		0		439		11133	611200	18215
219	Vanuatu	6		1		3		2		19	3	23000	72504	317224
220	Marshall Islands	4				4		0		67				59752
221	Samoa	3				3		0		15				200269
222	Saint Helena	2				2		0		328				6102
223	Micronesia	1				1		0		9				116719
224	Tonga	1				1		0		9				107380
