#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
1	USA	49934791		808608		39498111		9628072	13725	149610	2423	760171483	2277562	333765397
2	India	34633255		470620		34060774	6918	101861	8944	24750	336	647252850	462552	1399309544
3	Brazil	22138247		615606		21359352		163289	8318	103108	2867	63776166	297034	214709861
4	UK	10421104		145551		9188131		1087422	895	152370	2128	366108215	5352959	68393618
5	Russia	9801613	32602	281278	1206	8502406	30593	1017929	2300	67124	1926	228000000	1561392	146023563
6	Turkey	8881760		77645		8412434		391681	1405	103722	907	109098818	1274069	85630260
7	France	7875012		119506		7168139		587367	2058	120267	1825	167925512	2564565	65479150
8	Germany	6143856		103530		5082500	24400	957826	4636	72997	1230	85782441	1019213	84165340
9	Iran	6134465	3109	130200	76	5923316	7117	80949	3249	71730	1522	39093355	457114	85522195
10	Argentina	5339382		116643		5200141		22598	657	116616	2548	26387800	576330	45785918
11	Spain	5202958		88159		4927391		187408	814	111221	1885	66213858	1415414	46780564
12	Italy	5094072		134152		4736202		223718	732	84429	2223	121810009	2018887	60335220
13	Colombia	5078987		128733		4918619		31635	342	98326	2492	28293690	547749	51654519
14	Indonesia	4257685	196	143867	4	4106292	298	7526		15335	518	55884039	201283	277638777
15	Mexico	3900293	2841	295154	251	3255802	2736	349337	4798	29805	2255	11944625	91278	130860095
16	Poland	3671421	22389	85675	45	3142265	25390	443481	1969	97159	2267	24870097	658155	37787584
17	Ukraine	3497477	6622	88280	278	3050659	9274	358538	177	80662	2036	16076359	370769	43359522
18	South Africa	3020569		89965		2855474		75130	546	50032	1490	19715126	326559	60372382
19	Philippines	2834775	603	49386	156	2771536	1047	13853	899	25389	442	24390103	218440	111655624
20	Netherlands	2728876		19642		2147154		562080	600	158758	1143	19205114	1117301	17188851
21	Malaysia	2654474		30574		2561232		62668	490	80546	928	38278869	1161519	32955873
22	Peru	2242646		201360					969	66696	5988	20511702	610011	33625115
23	Czechia	2240721	10967	33665	48	1914329	233	292727	1018	208686	3135	44283281	4124260	10737268
24	Thailand	2141241	4704	20942	27	2048815	6149	71484	1369	30568	299	14913135	212895	70049337
25	Iraq	2084346	457	23885	12	2050033	839	10428	94	50219	575	16431593	395895	41504977
26	Belgium	1827467		27167		1358257		442043	821	156710	2330	25109681	2153226	11661424
27	Canada	1805070		29766		1746170		29134	497	47237	779	49099908	1284899	38213055
28	Romania	1786036	916	57099	73	1701727	2644	27210	910	93731	2997	16166181	848400	19054895
29	Chile	1770620		38465		1662851		69304	692	91506	1988	25879136	1337443	19349711
30	Japan	1727828	127	18364		1708638	133	826	29	13721	146	28132870	223410	125925054
31	Bangladesh	1577443	197	28001	6	1542274	226	7168	1373	9444	168	10981606	65749	167023961
32	Israel	1345581	89	8204		1331900	156	5477	110	144283	880	35234839	3778130	9326000
33	Vietnam	1309092	14314	26260	199	1009277	1711	273555	6854	13279	266	69737261	707383	98584854
34	Pakistan	1286825	372	28767	6	1245606	262	12452	854	5669	127	22211141	97851	226988925
35	Serbia	1262419		11876		1206586		43957	164	145319	1367	6872899	791148	8687247
36	Sweden	1212145		15136		1161927	826	35082	43	118967	1486	13708481	1345433	10188897
37	Austria	1198478	5192	12796	43	1075482	11998	110200	651	131998	1409	112526834	12393446	9079544
38	Portugal	1163001		18514		1085654		58833	130	114532	1823	21748627	2141800	10154367
39	Hungary	1134869		35122		910745		189002	566	117903	3649	8559975	889309	9625418
40	Switzerland	1039730		11612		870684	2824	157434	213	118898	1328	12597593	1440598	8744699
41	Kazakhstan	975150	695	12769	15	941285	597	21096	528	51065	669	11575012	606142	19096213
42	Jordan	971401		11715		899555		60131	1159	93880	1132	12351487	1193697	10347257
43	Cuba	963002		8307		954030		665	13	85095	734	11160862	986223	11316771
44	Greece	962695		18516		868028		76151	697	93009	1789	37943822	3665878	10350540
45	Morocco	950501		14787		932835		2879	347	25324	394	10491463	279527	37532940
46	Georgia	865293	3410	12344	46	806596	4732	46353		217505	3103	11806621	2967784	3978262
47	Nepal	822592	200	11541	1	804544	436	6507	107	27528	386	4662680	156037	29881825
48	UAE	742328	50	2148		737330	75	2850		73787	214	102497410	10188208	10060396
49	Slovakia	729475	7367	14826	55	595369	7652	119280	624	133520	2714	4724312	864719	5463407
50	Tunisia	718278		25398		691522		1358	68	59884	2117	3194270	266310	11994571
51	Bulgaria	702454		28805		573112		100537	677	102191	4190	6688246	972986	6873938
52	Lebanon	677147		8765		634994		33388	186	99846	1292	4795578	707113	6781912
53	Belarus	663813	1757	5162	15	652874	2297	5777		70283	547	10525190	1114378	9444897
54	Croatia	631037	2796	11218	68	590341	4598	29478	310	155076	2757	3509545	862464	4069207
55	Guatemala	619542		15980		602343		1219	5	33695	869	3147862	171203	18386681
