#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
132	Martinique	45501		718		104		44679	1	121386	1915	416247	1110445	374847
133	Madagascar	44800		972		43119		709	22	1560	34	290447	10117	28709926
134	Sudan	44406		3201		36009		5196		980	71	238579	5265	45315039
135	Malta	40269	81	468		38052	107	1749	4	90854	1056	1211456	2733245	443230
136	Mauritania	39669		844		38124		701	16	8222	175	519969	107775	4824575
137	Cabo Verde	38470		351		37995		124	23	68131	622	211166	373980	564645
138	Guyana	38333		1009		36362		962	18	48400	1274	400878	506162	791996
139	Gabon	37551		281		33761		3509	7	16320	122	1418104	616320	2300922
140	Papua New Guinea	35835	133	573		34917	206	345	7	3899	62	249149	27111	9189793
141	Belize	30930		585		29465		880	10	75815	1434	359154	880346	407969
142	Guinea	30798		388		29753		657	49	2257	28	569940	41777	13642570
143	Barbados	26433		244		23834		2355		91820	848	446403	1550657	287880
144	Togo	26350		243		25934		173		3080	28	588072	68728	8556512
145	Tanzania	26309		734					7	423	12			62168691
146	Haiti	25691		754		21885		3052		2214	65	132422	11414	11601786
147	Benin	24863		161		24546		156	5	1977	13	604310	48046	12577667
148	Seychelles	23806	269	129	2	23294	382	383		239931	1300			99220
149	Somalia	23051		1331		12325		9395		1395	81	262138	15861	16527708
150	Bahamas	22846		705		21644		497	4	57311	1769	170777	428408	398632
151	Mauritius	22310		455		20559		1296		17501	357	358675	281359	1274796
152	Lesotho	21838		663		13741		7434		10079	306	262081	120964	2166602
153	Mayotte	21043		185		2964		17894		74558	655	176919	626843	282238
154	Burundi	20523		38		773		19712		1655	3	345742	27888	12397426
155	Channel Islands	19900		107		17687		2106		112965	607	1092362	6200930	176161
156	Timor-Leste	19829		122		19702		5		14640	90	211166	155909	1354415
157	Congo	19066		359		12421		6286		3338	63	188207	32946	5712513
158	Iceland	19052	156	35		17614	76	1403	5	55316	102	1277767	3709920	344419
159	Andorra	18815		133		16582		2100	4	242956	1717	204343	2638659	77442
160	Mali	18253		621		15360		2272		866	29	500796	23751	21085386
161	Curaçao	17517		180		17228		109	3	106128	1091	345823	2095186	165056
162	Nicaragua	17328		210		4225		12893		2572	31			6737538
163	Tajikistan	17095		124		16966		5		1737	13			9844377
164	Taiwan	16704	16	848		15668	10	188		700	36	8629592	361394	23878620
165	Aruba	16505		176		16136		193	14	153655	1638	177885	1656038	107416
166	Burkina Faso	16334		290		15604		440		752	13	234250	10783	21723508
167	Brunei	15301	57	98		15088	60	115	1	34502	221	645285	1455032	443485
168	Equatorial Guinea	13599		175		13346		78	1	9258	119	242340	164980	1468903
169	Djibouti	13509		188		13295		26		13394	186	249312	247188	1008591
170	Saint Lucia	13067		283		12682		102	6	70697	1531	101998	551845	184831
171	South Sudan	12842		133		12516		193	2	1128	12	273089	23993	11381858
172	New Zealand	12621	105	44		6019	10	6558	48	2523	9	5171899	1033946	5002100
173	Hong Kong	12479	7	213		12156	1	110		1645	28	28539548	3763026	7584202
174	New Caledonia	12343	22	280		11841	16	222	8	42645	967	42756	147723	289433
175	Isle of Man	12230		66		11059		1105	1	142744	770	133676	1560214	85678
176	CAR	11742		101		6859		4782	2	2372	20	60228	12167	4950074
177	Yemen	10047		1956		6928		1163	23	327	64	265253	8621	30766580
178	Gambia	9998		342		9641		15	1	3977	136	125971	50111	2513817
179	Cayman Islands	7794		9		4272		3513	14	116628	135	211246	3161040	66828
180	Eritrea	7533		62		7322		149		2083	17	23693	6551	3616769
181	Gibraltar	7436		100		7032		304		220804	2969	424364	12601004	33677
182	Niger	7119		265		6761		93	2	280	10	192507	7561	25459301
183	Guinea-Bissau	6445		149		6279		17		3168	73	108008	53086	2034592
184	Sierra Leone	6405		121						780	15	160729	19579	8209312
185	San Marino	6217		94		5772		351	3	182676	2762	93080	2734993	34033
186	Dominica	6176		42		5744		390		85490	581	112594	1558567	72242
187	Grenada	5910		200		5647	4	63	2	52176	1766	88575	781974	113271
188	Liberia	5832		287		5523		22	2	1116	55	128246	24531	5227869
189	Bermuda	5760		106		5623		31		92981	1711	656650	10600019	61948
190	Chad	5701		181		4874		646		333	11	157235	9195	17100255
191	St. Vincent Grenadines	5645		76		5096		473	7	50653	682	91554	821517	111445
192	Liechtenstein	5186	70	65	1	4705	105	416	15	135458	1698	80413	2100379	38285
193	Sint Maarten	4617		75		4511		31	10	105958	1721	62056	1424152	43574
194	Comoros	4556	2	151		4332	8	73		5084	169			896128
195	Antigua and Barbuda	4151		117		4022		12	1	41890	1181	18195	183617	99092
196	Faeroe Islands	4134		13		3472		649	7	84146	265	584000	11887073	49129
197	Monaco	3979		36		3766		177	1	100376	908	54960	1386443	39641
198	Saint Martin	3973		56		1399		2518	7	100300	1414	54303	1370907	39611
199	Sao Tome and Principe	3733		57		3675		1		16592	253	14934	66377	224989
200	Turks and Caicos	3114		25		3066		23		78899	633	94789	2401667	39468
201	Caribbean Netherlands	3082		22		2894		166		115982	828	30126	1133707	26573
202	British Virgin Islands	2816		38					7	92267	1245	82570	2705439	30520
203	Saint Kitts and Nevis	2792		28		2753		11	1	51955	521	57214	1064664	53739
204	Bhutan	2648	6	3		2626	1	19		3378	4	1256028	1602508	783789
205	Greenland	1746				1431		315	2	30679		117720	2068493	56911
206	St. Barth	1603		6						161593	605	56491	5694657	9920
207	Anguilla	1469		4		1383		82		96677	263	51382	3381507	15195
208	Diamond Princess	712		13		699		0						
209	Wallis and Futuna	454		7		438		9		41438	639	20508	1871851	10956
210	Saint Pierre Miquelon	91				60		31		15818		13137	2283504	5753
211	Falkland Islands	83								22897		8316	2294069	3625
212	Macao	77				77		0		116		5019	7581	662022
213	Montserrat	44		1		42		1		8807	200	3037	607886	4996
214	Vatican City	27				27		0		33582				804
215	Solomon Islands	20				20		0		28		4500	6329	710997
216	Western Sahara	10		1		8		1		16	2			618362
217	MS Zaandam	9		2		7		0						
218	Palau	8				8		0		439		14878	816665	18218
219	Vanuatu	6		1		5		0		19	3	23000	72459	317421
220	Marshall Islands	4				4		0		67				59763
221	Samoa	3				3		0		15				200305
222	Saint Helena	2				2		0		328				6103
223	Micronesia	1				1		0		9				116752
224	Tonga	1				1		0		9				107412
