#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
35	Vietnam	1210340	12936	24882	190	958636	1712	226822	6096	12279	252	67855824	688416	98568120
36	Sweden	1198848		15113		1156361	1080	27374	32	117676	1483	13586095	1333579	10187695
37	Austria	1143283	10478	12388	39	982292	14107	148603	620	125932	1365	109825145	12097195	9078563
38	Portugal	1139810		18405		1069716		51689	104	112242	1812	20844492	2052647	10154934
39	Hungary	1068888		33866		862534		172488	695	111043	3518	8298820	862136	9625885
40	Switzerland	982290		11488		856642		114160	179	112345	1314	12159978	1390746	8743491
41	Kazakhstan	970092	847	12667	16	933986	879	23439	528	50812	663	11575012	606278	19091919
42	Cuba	962067		8300		952739		1028	30	85012	733	11045585	976025	11316903
43	Morocco	949648		14774		931883		2991	347	25307	394	10403984	277258	37524575
44	Jordan	939293		11515		878156		49622	1037	90794	1113	12015838	1161475	10345322
45	Greece	920683		17861		821280		81542	641	88942	1725	35377491	3417617	10351509
46	Georgia	838639	3333	11927	56	779510	5052	47202		210798	2998	11486807	2887287	3978408
47	Nepal	820878	154	11523	2	802389	342	6966		27480	386	4611000	154360	29871789
48	UAE	741918	60	2146	1	736778	79	2994		73763	213	100819432	10023695	10058111
49	Tunisia	717163		25363		690707		1093	58	59802	2115	3166844	264075	11992207
50	Bulgaria	688628		28043		555443		105142	783	100165	4079	6498924	945307	6874932
51	Slovakia	667961	7575	14274	46	545872	5753	107815	545	122262	2613	4549580	832744	5463357
52	Lebanon	666768		8701		631294		26773	186	98307	1283	4795578	707052	6782494
53	Belarus	651839	1671	5054	13	638844	2191	7941		69015	535	10366695	1097591	9444956
54	Guatemala	617495		15917		599826		1752	5	33595	866	3107294	169055	18380333
55	Croatia	603316	3339	10759	64	558231	3502	34326	330	148246	2644	3433761	843740	4069689
56	Azerbaijan	585783	1662	7807	18	551724	2391	26252		57052	760	5521070	537724	10267477
57	Costa Rica	566560		7287		543875		15398	92	109811	1412	2715029	526227	5159422
58	Sri Lanka	561778		14278		529240		18260		26081	663	5626024	261198	21539347
59	Ireland	560054	3735	5652		436646	2551	117756	117	111671	1127	8762233	1747134	5015203
60	Saudi Arabia	549695	24	8833	1	538856	32	2006	48	15452	248	31078369	873614	35574486
61	Bolivia	535115		19137		490521		25457	220	44981	1609	2578215	216721	11896452
62	Ecuador	524432		33128		443880		47424	759	29105	1839	1991800	110539	18018917
63	Myanmar	521211		19079		495408		6724		9490	347	5523097	100563	54921980
64	Denmark	478927	4290	2872	9	403118		72937	51	82278	493	93173233	16006806	5820851
65	Panama	477306		7361		467285		2660	20	108231	1669	4224325	957885	4410053
66	Lithuania	467900	1222	6692	19	432184	293	29024	131	175316	2507	6111336	2289841	2668891
67	Paraguay	462908		16461		445588		859	42	63801	2269	1941408	267578	7255496
68	S. Korea	440896	3928	3548	56	392311	2170	45037	647	8589	69	15804065	307884	51331169
69	Venezuela	430046		5131		417137		7778	681	15184	181	3359014	118598	28322731
70	Palestine	429333		4524		422114		2695	38	81504	859	2720854	516524	5267625
71	Slovenia	417376	1478	5188	23	372984	2345	39204	197	200725	2495	1927796	927120	2079339
72	Kuwait	413266		2465		410575		226		94804	565	5268253	1208542	4359182
73	Dominican Republic	406511		4204		398726		3581	201	36953	382	2444399	222206	11000614
74	Uruguay	399181		6125		390912		2144	13	114358	1755	4083835	1169939	3490639
75	Mongolia	380945	329	1990	5	313256		65699	192	113635	594	4030048	1202157	3352348
76	Honduras	377888		10403		120308		247177	59	37320	1027	1121382	110747	10125595
77	Libya	371571	784	5438	8	341723	2720	24410		53063	777	1900679	271432	7002404
78	Ethiopia	371177		6736		348299		16142	226	3120	57	3856635	32421	118954041
79	Moldova	362326		9054		346067		7205	205	90113	2252	2196983	546406	4020790
80	Egypt	355767		20305		295434		40028	90	3387	193	3693367	35161	105041091
81	Armenia	337931	409	7514	29	315126	1106	15291		113742	2529	2356046	793008	2971023
82	Oman	304519		4113		299951		455	7	57580	778	25000000	4727144	5288605
83	Bahrain	277552		1394		275889		269	2	155548	781	7349180	4118676	1784355
84	Bosnia and Herzegovina	272798		12456		192218		68124		83883	3830	1385921	426157	3252140
85	Singapore	261636		690		246262		14684	58	44233	117	21098774	3567029	5914943
86	Norway	259200		1050		88952		169198	62	47293	192	8537200	1557667	5480759
87	Kenya	254940		5332		248116		1492	20	4599	96	2824639	50957	55431621
88	Latvia	252413	488	4146	16	236578	737	11689	176	135934	2233	5319394	2864687	1856885
89	Qatar	242979		611		240399		1969	17	86537	218	2977273	1060356	2807805
90	Estonia	221549	389	1791	2	200847	682	18911	38	166856	1349	2323338	1749781	1327788
91	North Macedonia	214676		7528		198755		8393		103048	3614	1465204	703325	2083254
92	Nigeria	213982		2975		207184		3823	11	1003	14	3479682	16314	213299131
93	Zambia	210143	5	3667		206386	15	90	15	10999	192	2714670	142091	19105139
94	Algeria	209980		6052		144029		59899	21	4670	135	230861	5135	44961577
95	Australia	208004	1256	1994	4	190566		15444	73	8026	77	47498541	1832849	25915138
96	Albania	199137		3085		188593		7459	23	69304	1074	1388238	483137	2873382
97	Botswana	194909		2416		191961		532	1	80601	999	1859485	768954	2418202
98	Uzbekistan	192831	232	1397	2	189448	189	1986	23	5647	41	1377915	40349	34149775
99	Kyrgyzstan	183248	41	2741	1	178048	88	2459	131	27452	411	1828196	273879	6675185
100	Finland	182284		1309		46000		134975	44	32827	236	7866903	1416742	5552811
101	Afghanistan	157218	28	7308		140464	13	9446	1124	3915	182	790352	19681	40157231
102	Montenegro	156608		2283		151467		2858	60	249305	3634	901219	1434655	628178
103	Mozambique	151515		1940		149471		104	8	4665	60	973694	29976	32482023
104	Zimbabwe	133951		4705		128646		600	12	8832	310	1584535	104476	15166493
105	Cyprus	131462		591		124370		6501	37	107782	485	9477138	7770057	1219700
106	Ghana	130920		1209		129042		669	5	4094	38	1933408	60452	31982291
107	Namibia	129180	20	3573		125483	11	124	2	49581	1371	786776	301974	2605440
108	Uganda	127451	28	3252		97847	418	26352	127	2668	68	1948131	40787	47763552
109	Cambodia	120087	23	2931	4	116466	20	690		7046	172	2713661	159218	17043634
110	El Salvador	118919		3769	1	102017	925	13133	344	18205	577	1423209	217877	6532167
111	Cameroon	106794		1791		102716		2287	152	3887	65	1751774	63766	27471816
112	Rwanda	100325		1342		45521		53462	1	7486	100	3439172	256614	13402134
113	China	98631	23	4636		93210	47	785	7	69	3	160000000	111163	1439323776
114	Maldives	91350		248		89295		1807	23	164922	448	1739647	3140741	553897
115	Jamaica	91122		2385		62347		26390	11	30585	801	669590	224746	2979319
116	Luxembourg	88108		866		83258		3984	10	137612	1353	3675228	5740176	640264
117	Senegal	73985	4	1885		72087	3	13	2	4261	109	872160	50234	17362117
118	Laos	71518	1195	159	5	7339		64020		9634	21	776984	104663	7423689
119	Trinidad and Tobago	69680		2090		57248		10342	22	49564	1487	442819	314982	1405853
120	Angola	65139		1733		63192		214	3	1899	51	1179270	34383	34297791
121	Malawi	61889		2304		58763		822	67	3122	116	440184	22206	19822560
122	Ivory Coast	61704		704		60684		316		2261	26	1131105	41442	27293612
123	Réunion	59048		381		56040		2627	18	65298	421	1347378	1489994	904284
124	DRC	58115		1104		50930		6081		622	12	306299	3280	93374274
125	Guadeloupe	55147		746		2250		52151	23	137792	1864	551264	1377402	400220
126	Fiji	52494		696		50991		807		57968	769	459815	507765	905566
127	Suriname	50741	31	1164	2	29567	1	20010	10	85421	1960	158501	266832	594011
128	Syria	47764		2729		28794		16241		2639	151	103566	5723	18096435
129	Eswatini	46528		1248		45238		42	10	39530	1060	386939	328743	1177026
130	French Guiana	45864		326		11254		34284	11	148174	1053	447549	1445903	309529
131	French Polynesia	45609		636					7	161056	2246			283188
132	Martinique	44318		700		104		43514	1	118227	1867	416247	1110418	374856
133	Madagascar	44072		967		41322		1783	3	1536	34	249510	8697	28688461
134	Sudan	42056		3114		32905		6037		929	69	238579	5268	45284187
135	Malta	39234	72	468		37293	43	1473	1	88525	1056	1211456	2733460	443195
136	Mauritania	39115		831		37326		958	14	8114	172	498873	103482	4820889
137	Cabo Verde	38358		349		37937		72	23	67955	618	211166	374101	564463
138	Guyana	37707		986		35241		1480	16	47617	1245	388530	490641	791882
139	Gabon	37298		279		32019		5000	8	16221	121	1396270	607248	2299339
140	Papua New Guinea	35029	83	545	3	33828	327	656	7	3814	59	249149	27127	9184691
141	Guinea	30763		387		29725		651	46	2257	28	569542	41780	13631825
142	Belize	30165		570		28421		1174	10	73979	1398	345261	846745	407751
143	Tanzania	26261		730					7	423	12			62117350
144	Togo	26241		243		25900		98		3069	28	576999	67480	8550665
145	Haiti	25027		723		20973		3331		2158	62	132422	11418	11597609
146	Barbados	24923		223		20797		3903		86578	775	433518	1505956	287869
147	Benin	24850		161		24546		143	5	1977	13	604310	48083	12568091
148	Seychelles	23197		125		22590		482		233836	1260			99202
149	Somalia	23016		1327		12046		9643		1394	80	262138	15873	16514331
150	Bahamas	22734		671		21604		459	4	57046	1684	167558	420452	398519
151	Lesotho	21755		662		13657		7436		10043	306	256932	118615	2166093
152	Mauritius	21191		455		19305		1431		16624	357	358675	281373	1274733
153	Mayotte	20938		185		2964		17789		74238	656	176919	627283	282040
154	Burundi	20386		38		773		19575		1646	3	345742	27912	12386736
155	Timor-Leste	19822		122		19697	1	3		14643	90	169501	125217	1353659
156	Congo	18837		349		12421		6067		3300	61	188207	32970	5708419
157	Iceland	17446		35		15665		1746	3	50663	102	1236987	3592206	344353
158	Curaçao	17390		178		17102		110	3	105372	1079	333270	2019390	165035
159	Channel Islands	17326		103		15135		2088		98380	585	1067673	6062432	176113
160	Mali	17300		603		15114		1583		821	29	486126	23074	21067784
161	Nicaragua	17152		209		4225		12718		2547	31			6735170
162	Tajikistan	17095		124		16966		5		1738	13			9837923
163	Andorra	16712		131		15770		811	4	215809	1692	193595	2499968	77439
164	Taiwan	16588	10	848		15597	3	143		695	36	8329122	348830	23877328
165	Aruba	16312		174		15955		183	11	151877	1620	177885	1656239	107403
166	Burkina Faso	15711		281		15211		219		724	13	230176	10604	21706218
167	Brunei	14992		97		14367		528	4	33815	219	607880	1371075	443360
168	Equatorial Guinea	13579		173		13323		83	1	9253	118	242340	165137	1467511
169	Djibouti	13504		186		13291		27		13395	184	245878	243888	1008159
170	Saint Lucia	12970	16	280		12562	9	128	7	70182	1515	99688	539420	184806
171	South Sudan	12717		133		12395		189	2	1118	12	259491	22807	11377915
172	Hong Kong	12428	3	213		12133	3	82		1639	28	28195188	3718516	7582376
173	New Caledonia	12105	6	276		11518	40	311	14	41835	954	42756	147765	289351
174	CAR	11708		101		6859		4748	2	2366	20	60228	12173	4947547
175	New Zealand	11260	146	43	1	5635	68	5582	64	2251	9	4871752	973941	5002100
176	Isle of Man	11085		66		10363		656	1	129399	770	133676	1560451	85665
177	Gambia	9989		342		9638		9	3	3977	136	121854	48513	2511768
178	Yemen	9987	6	1946	1	6845	16	1196	23	325	63	265253	8627	30746792
179	Eritrea	7305		60		7076		169		2021	17	23693	6554	3615293
180	Gibraltar	7179	16	98		6632	144	449	2	213172	2910	414021	12293880	33677
181	Niger	6958		254		6541		163	2	274	10	186846	7347	25432805
182	Cayman Islands	6738		4		2550		4184	25	100861	60	202426	3030103	66805
183	Guinea-Bissau	6440		146		6259		35		3167	72	106781	52519	2033190
184	Sierra Leone	6401		121						780	15	160729	19591	8204427
185	Grenada	5888		200		5622		66		51989	1766	87070	768796	113255
186	Liberia	5821		287		5523		11	2	1114	55	128246	24548	5224287
187	Dominica	5819		37		5396		386		80554	512	105957	1466797	72237
188	San Marino	5790		93		5519		178	2	170139	2733	88512	2600923	34031
189	Bermuda	5730		106		5603		21	2	92486	1711	639674	10324816	61955
190	St. Vincent Grenadines	5500		74		4991		435	7	49356	664	89984	807502	111435
191	Chad	5105		175		4874		56		299	10	148082	8667	17086032
192	Sint Maarten	4575		75		4480		20	10	105030	1722	62056	1424642	43559
193	Liechtenstein	4507	47	61		3958		488	8	117732	1593	77368	2021002	38282
194	Comoros	4489		150		4273		66		5012	167			895570
195	Antigua and Barbuda	4141		117		4000		24	11	41800	1181	17782	179495	99067
196	Saint Martin	3949		56		1399		2494	7	99745	1414	54303	1371600	39591
197	Sao Tome and Principe	3731		56		3675		0		16592	249	14689	65323	224866
198	Monaco	3728		36		3517		175	1	94063	908	54960	1386723	39633
199	Faeroe Islands	3408		13		3015		380	7	69375	265	556000	11318297	49124
200	Turks and Caicos	3096		24		3021		51		78475	608	94789	2402641	39452
201	Caribbean Netherlands	2869		22		2623		224		107999	828	30126	1134049	26565
202	Saint Kitts and Nevis	2779		28		2723		28	1	51724	521	56387	1049510	53727
203	British Virgin Islands	2765		38					7	90614	1245	82570	2705971	30514
204	Bhutan	2640	4	3		2620		17		3369	4	1240261	1582906	783534
205	St. Barth	1601		6						161407	605	56491	5695231	9919
206	Anguilla	1334		3		1207		124		87815	197	51382	3382397	15191
207	Greenland	1332				1011		321	2	23406		106610	1873375	56908
208	Diamond Princess	712		13		699		0						
209	Wallis and Futuna	445		7		438		0		40595	639	20508	1870826	10962
210	Falkland Islands	79								21811		7747	2138874	3622
211	Macao	77				77		0		116		5019	7584	661756
212	Saint Pierre Miquelon	59				32		27		10254		11864	2061870	5754
213	Montserrat	44		1		41		2		8807	200	2920	584468	4996
214	Vatican City	27				27		0		33582				804
215	Solomon Islands	20				20		0		28		4500	6334	710489
216	Western Sahara	10		1		8		1		16	2			617920
217	MS Zaandam	9		2		7		0						
218	Palau	8				8		0		439		11133	611200	18215
219	Vanuatu	6		1		3		2		19	3	23000	72509	317204
220	Marshall Islands	4				4		0		67				59751
221	Samoa	3				3		0		15				200265
222	Saint Helena	2				2		0		328				6102
223	Micronesia	1				1		0		9				116715
224	Tonga	1				1		0		9				107376
