#	Country, Other	Total Cases	New Cases	Total Deaths	New Deaths	Total Recovered	New Recovered	Active Cases	Serious, Critical	Tot Cases/ 1M pop	Deaths/ 1M pop	Total Tests	Tests/ 1M pop	Population
37	Portugal	1133241		18385		1065331		49525	103	111593	1810	20844492	2052614	10155095
38	Austria	1108889		12233		944173		152483	619	122147	1348	108603828	11963036	9078283
39	Hungary	1068888	11871	33866	162	862534	5083	172488	695	111042	3518	8298820	862124	9626018
40	Switzerland	974317		11472		853154		109691	172	111438	1312	12159978	1390801	8743145
41	Kazakhstan	968340	971	12635	13	931796	1284	23909	528	50723	662	11575012	606317	19090692
42	Cuba	961698		8299		952206		1193	36	84979	733	10979501	970183	11316941
43	Morocco	949378		14770		931548		3060	347	25302	394	10379159	276614	37522185
44	Jordan	932539		11459		874583		46497	993	90146	1108	11939884	1154195	10344769
45	Greece	908222		17693		810420		80109	621	87736	1709	34473761	3330223	10351786
46	Georgia	831248	4534	11810	74	772301	3742	47137		208938	2968	11396416	2864537	3978450
47	Nepal	820285		11516		801420		7349		27463	386	4591660	153727	29868922
48	UAE	741720		2145		736511		3064		73748	213	99976538	9940537	10057458
49	Tunisia	716861		25357		690463		1041	58	59781	2115	3157961	263349	11991532
50	Bulgaria	684922		27891		551853		105178	797	99622	4057	6433278	935720	6875216
51	Lebanon	663779		8685		629896		25198	186	97864	1280	4795578	707035	6782660
52	Belarus	646743		5010		632470		9263		68475	530	10295659	1090068	9444973
53	Slovakia	641903		14107		526102		101694	550	117493	2582	4474963	819089	5463343
54	Guatemala	616554		15885		598773		1896	5	33548	864	3091052	168188	18378520
55	Croatia	589015		10569		543493		34953	316	144727	2597	3397608	834829	4069826
56	Azerbaijan	580507		7736		545035		27736		56541	753	5485509	534287	10266978
57	Costa Rica	566429		7284		543602		15543	92	109791	1412	2715029	526253	5159168
58	Sri Lanka	560345		14232		528400		17713		26016	661	5626024	261203	21538857
59	Saudi Arabia	549618		8829		538740		2049	48	15451	248	31078369	873687	35571521
60	Ireland	546909		5652		429857		111400	126	109057	1127	8762233	1747239	5014902
61	Bolivia	533756	1125	19121	17	489832	461	24803	220	44870	1607	2569451	216000	11895582
62	Ecuador	524432		33128		443880		47424	759	29107	1839	1991800	110548	18017452
63	Myanmar	520213		19058		494107		7048		9472	347	5475051	99691	54919990
64	Panama	476813		7360		466850		2603	20	108129	1669	4210454	954820	4409682
65	Denmark	466817		2841		403118		60858	48	80199	488	92086181	15820356	5820740
66	Paraguay	462533		16366		445486		681	40	63754	2256	1938929	267254	7255017
67	Lithuania	462431		6627		426745		29059	131	173254	2483	6054373	2268323	2669097
68	S. Korea	432901	3899	3440	39	383551	1700	45910	617	8434	67	15804065	307886	51330928
69	Palestine	429123		4521		421829		2773	38	81474	858	2714239	515332	5266976
70	Venezuela	428453		5115		415284		8054	681	15127	181	3359014	118596	28323170
71	Kuwait	413224		2465		410520		239		94801	566	5249073	1204237	4358837
72	Slovenia	411301		5125		363576		42600	210	197804	2465	1911708	919383	2079338
73	Dominican Republic	405513		4197		396983		4333	190	36865	382	2432226	221111	11000020
74	Uruguay	398676		6123		390492		2061	11	114215	1754	4064402	1164394	3490573
75	Mongolia	380130	586	1981	5	313256		64893	192	113402	591	4030048	1202260	3352059
76	Honduras	377859	147	10403	1	120304	169	247152	59	37320	1027	1121382	110757	10124734
77	Ethiopia	370886		6714		347873		16299	227	3118	56	3844225	32321	118938433
78	Libya	370187		5425		337022		27740		52870	775	1891073	270080	7001893
79	Moldova	361116		8985		344414		7717	145	89811	2235	2171504	540062	4020841
80	Egypt	353923		20172		294354		39397	90	3370	192	3693367	35165	105030528
81	Armenia	337005	675	7459	40	312617	1539	16929		113432	2511	2342246	788371	2970993
82	Oman	304519		4113		299951		455	7	57588	778	25000000	4727780	5287894
83	Bahrain	277510		1394		275849		267	2	155552	781	7315243	4100404	1784030
84	Bosnia and Herzegovina	272063		12412		192218		67433		83654	3816	1382485	425086	3252251
85	Singapore	258785		681		242132		15972	55	43753	115	21098774	3567181	5914692
86	Kenya	254862		5332		248070		1460	20	4598	96	2816173	50810	55425134
87	Norway	254367		1050		88952		164365	57	46413	192	8497174	1550430	5480528
88	Latvia	250132		4083		231789		14260	175	134697	2199	5293267	2850443	1856998
89	Qatar	242673		611		240159		1903	17	86428	218	2967799	1056982	2807805
90	Estonia	219878		1773		196765		21340	42	165598	1335	2308393	1738532	1327783
91	Nigeria	213883		2975		207094		3814	11	1003	14	3479682	16316	213271128
92	North Macedonia	213779		7492		197998		8289		102618	3596	1458731	700218	2083254
93	Zambia	210112		3667		206344		101	8	10999	192	2703738	141540	19102314
94	Algeria	209624		6041		143771		59812	22	4663	134	230861	5135	44957244
95	Australia	205277	1627	1985	7	188482		14810	76	7922	77	47354141	1827391	25913522
96	Albania	198292		3068		187506		7718	23	69010	1068	1382679	481200	2873399
97	Botswana	194909		2416		191961		532	1	80609	999	1859485	769036	2417942
98	Uzbekistan	192381	206	1392	3	189046	186	1943	23	5634	41	1377915	40352	34147124
99	Kyrgyzstan	183140	74	2737	3	177869	109	2534	131	27438	410	1822057	272984	6674596
100	Finland	180878		1302		46000		133576	42	32574	234	7838901	1411712	5552764
101	Afghanistan	157144		7307		140435		9402	1124	3914	182	788107	19628	40152428
102	Montenegro	156004		2275		150553		3176	60	248344	3622	896378	1426951	628177
103	Mozambique	151512		1940		149467		105	8	4665	60	972276	29937	32477220
104	Zimbabwe	133774		4704		128540		530	12	8821	310	1577664	104031	15165310
105	Cyprus	131462		591		124370		6501	37	107786	485	9477138	7770362	1219652
106	Ghana	130920		1209		129042		669	5	4094	38	1933408	60459	31978740
107	Namibia	129133		3572		125462		99	1	49568	1371	782378	300315	2605189
108	Uganda	127299		3250		97397		26652	164	2666	68	1932220	40461	47755620
109	Cambodia	120038	29	2922	4	116417	30	699		7044	171	2696502	158223	17042369
110	El Salvador	118041		3764		101092		13185	316	18071	576	1408214	215587	6531988
111	Cameroon	106794		1791		102716		2287	152	3888	65	1751774	63775	27468194
112	Rwanda	100303		1341		45521		53441	1	7485	100	3407331	254271	13400375
113	China	98583	13	4636		93087	67	860	8	68	3	160000000	111163	1439323776
114	Maldives	91122		248		89029		1845	23	164526	448	1731701	3126689	553845
115	Jamaica	90961		2367		62171		26423	8	30532	794	667848	224167	2979249
116	Luxembourg	87773		864		83016		3893	11	137101	1350	3670829	5733807	640208
117	Senegal	73975		1885		72081		9	3	4261	109	867998	50001	17359698
118	Trinidad and Tobago	68288		2040		56642		9606	22	48575	1451	440469	313316	1405829
119	Laos	67322		143		7339		59840		9069	19	764234	102953	7423112
120	Angola	65105		1732		63178		195	4	1899	51	1171977	34176	34292178
121	Malawi	61872		2304		58763		805	67	3122	116	438826	22141	19819850
122	Ivory Coast	61665		704		60648		313		2260	26	1131105	41448	27290032
123	Réunion	59048		381		56040		2627	18	65301	421	1347378	1490052	904249
124	DRC	58060		1104		50930		6026		622	12	306299	3281	93359328
125	Guadeloupe	55147		746		2250		52151	23	137792	1864	551264	1377402	400220
126	Fiji	52474		695		50897		882		57948	768	458319	506133	905531
127	Suriname	50656	27	1158		29563	2	19935	12	85282	1950	157794	265655	593982
128	Syria	47664		2724		28699		16241		2634	151	103566	5724	18094105
129	Eswatini	46514		1248		45229		37	10	39520	1060	385116	327212	1176960
130	French Guiana	45802		325		11254		34223	11	147993	1050	446569	1442933	309487
131	French Polynesia	45609		636					7	161061	2246			283179
132	Martinique	44318		700		104		43514	1	118226	1867	416247	1110412	374858
133	Madagascar	44072		967		41322		1783	3	1536	34	249510	8698	28684559
134	Sudan	42056		3114		32905		6037		929	69	238579	5269	45278578
135	Malta	39011		466		37145		1400	2	88024	1051	1211456	2733504	443188
136	Mauritania	38950		825		37194		931	17	8081	171	496844	103075	4820219
137	Cabo Verde	38347		349		37927		71	23	67939	618	211166	374123	564430
138	Guyana	37613		983		35019		1611	14	47499	1241	386304	487843	791862
139	Gabon	37223		276		31636		5311	9	16191	120	1392218	605562	2299051
140	Papua New Guinea	34846		542		33356		948	7	3794	59	247028	26898	9183764
141	Guinea	30751		387		29716		648	45	2256	28	568506	41710	13629871
142	Belize	30060		570		28292		1198	10	73729	1398	343457	842401	407712
143	Tanzania	26261		730					7	423	12			62108016
144	Togo	26232		243		25892		97		3068	28	574934	67247	8549602
145	Haiti	24974		723		20901		3350		2154	62	132422	11419	11596849
146	Benin	24850		161		24546		143	5	1978	13	604310	48090	12566350
147	Barbados	24432		218		16457		7757		84873	757	429377	1491581	287867
148	Seychelles	23197		125		22590		482		233843	1260	21504	216776	99199
149	Somalia	23016		1327		12046		9643		1394	80	262138	15876	16511898
150	Bahamas	22696		671		21588		437	5	56954	1684	166095	416803	398498
151	Lesotho	21735		662		13601		7472		10035	306	254614	117550	2166000
152	Mayotte	20914		185		2964		17765		74162	656	176919	627363	282004
153	Mauritius	20913		240		19034		1639		16406	188	358675	281375	1274721
154	Burundi	20351		38		773		19540		1643	3	345742	27917	12384793
155	Timor-Leste	19820		122		19696		2		14643	90	169501	125230	1353522
156	Congo	18837		349		12421		6067		3300	61	188207	32974	5707675
157	Curaçao	17374		178		17072		124	4	105277	1079	331768	2010325	165032
158	Iceland	17294		35		15531		1728	3	50223	102	1233921	3583427	344341
159	Nicaragua	17152		209		4225		12718		2547	31			6734739
160	Mali	17144		601		15070		1473		814	29	483201	22939	21064583
161	Channel Islands	17116		103		14938		2075		97193	585	1067673	6062741	176104
162	Tajikistan	17095		124		16966		5		1738	13			9836750
163	Taiwan	16566	12	848		15590	1	128		694	36	8281281	346830	23877093
164	Andorra	16566		131		15741		694	4	213926	1692	193595	2500000	77438
165	Aruba	16263		174		15917		172	11	151425	1620	177885	1656285	107400
166	Burkina Faso	15514		265		15009		240		715	12	226312	10428	21703074
167	Brunei	14771		97		14210		464	4	33318	219	596498	1345473	443337
168	Equatorial Guinea	13547		170		13315		62	1	9233	116	242340	165165	1467258
169	Djibouti	13504		186		13291		27		13396	185	245332	243366	1008080
170	Saint Lucia	12927		279		12528		120	6	69951	1510	92602	501090	184801
171	South Sudan	12717		133		12395		189	2	1118	12	259491	22808	11377198
172	Hong Kong	12418		213		12123		82		1638	28	27124160	3577420	7582045
173	New Caledonia	12067	34	276		55		11736	15	41706	954	42756	147773	289336
174	CAR	11708		101		6859		4748	2	2367	20	60228	12174	4947088
175	New Zealand	10966	177	42	1	5549	14	5375	64	2192	8	4812340	962064	5002100
176	Isle of Man	10895		66		10315		514	1	127186	770	133676	1560505	85662
177	Gambia	9989		342		9638		9	3	3977	136	121854	48520	2511396
178	Yemen	9977		1943		6804		1230	23	325	63	265253	8628	30743194
179	Eritrea	7269		58		7019		192		2011	16	23693	6554	3615025
180	Gibraltar	7092		98		6408		586	2	210589	2910	411387	12215666	33677
181	Niger	6921		251		6514		156	2	272	10	185913	7311	25427988
182	Cayman Islands	6459		4		2315		4140	28	96690	60	200501	3001467	66801
183	Guinea-Bissau	6438		146		6250		42		3167	72	106154	52217	2032935
184	Sierra Leone	6400		121						780	15	160729	19593	8203539
185	Grenada	5880		200		5622		58		51920	1766	86681	765382	113252
186	Liberia	5821		287		5523		11	2	1114	55	128246	24551	5223636
187	Dominica	5819		37		5396		386		80555	512	105957	1466817	72236
188	San Marino	5790		93		5519		178	2	170139	2733	88512	2600923	34031
189	Bermuda	5730		106		5603		21	2	92485	1711	639674	10324650	61956
190	St. Vincent Grenadines	5469		74		4907		488	7	49079	664	89747	805390	111433
191	Chad	5105		175		4874		56		299	10	148082	8668	17083446
192	Sint Maarten	4573		75		4475		23	10	104989	1722	62056	1424708	43557
193	Comoros	4482	4	150		4259	5	73		5005	168			895469
194	Liechtenstein	4359		61		3897		401	5	113868	1593	77368	2021055	38281
195	Antigua and Barbuda	4141		117		4000		24	11	41802	1181	17782	179502	99063
196	Saint Martin	3949		56		1399		2494	7	99755	1415	54303	1371738	39587
197	Sao Tome and Principe	3731		56		3675		0		16594	249	14689	65330	224844
198	Monaco	3669		36		3489		144	1	92579	908	54960	1386793	39631
199	Faeroe Islands	3337		13		2940		384	7	67932	265	552000	11237099	49123
200	Turks and Caicos	3093	1	24	1	3020		49		78405	608	94789	2402824	39449
201	Caribbean Netherlands	2825		22		2591		212		106347	828	30126	1134091	26564
202	Saint Kitts and Nevis	2774		28		2716		30	1	51633	521	55608	1035049	53725
203	British Virgin Islands	2765		38					7	90620	1245	82570	2706148	30512
204	Bhutan	2633		3		2620		10		3361	4	1235929	1577472	783487
205	St. Barth	1601		6						161407	605	56491	5695231	9919
206	Anguilla	1334		3		1207		124		87821	197	51382	3382620	15190
207	Greenland	1311				1011		300	2	23037		106610	1873375	56908
208	Diamond Princess	712		13		699		0						
209	Wallis and Futuna	445		7		438		0		40591	639	20508	1870656	10963
210	Falkland Islands	79								21817		7747	2139464	3621
211	Macao	77				77		0		116		5019	7585	661707
212	Saint Pierre Miquelon	59				32		27		10254		11864	2061870	5754
213	Montserrat	44		1		43		0		8807	200	2849	570256	4996
214	Vatican City	27				27		0		33582				804
215	Solomon Islands	20				20		0		28		4500	6334	710396
216	Western Sahara	10		1		8		1		16	2			617839
217	MS Zaandam	9		2		7		0						
218	Palau	8				8		0		439		11133	611200	18215
219	Vanuatu	6		1		3		2		19	3	23000	72517	317165
220	Marshall Islands	4				4		0		67				59749
221	Samoa	3				3		0		15				200258
222	Saint Helena	2				2		0		328				6102
223	Micronesia	1				1		0		9				116709
224	Tonga	1				1	1	0		9				107370
